ablation_mode,complex_id,ligand_id,denticity,n_donors,all_correct_top1
no_geometry_stereo,tmqm_7673,L1,dent=2,2,1
no_geometry_stereo,tmqm_7674,L4,dent=1,1,1
no_geometry_stereo,tmqm_7674,L3,dent=1,1,1
no_geometry_stereo,tmqm_7675,L1,dent=1,1,1
no_geometry_stereo,tmqm_7675,L2,dent=1,1,1
no_geometry_stereo,tmqm_7676,L1,dent=2,2,1
no_geometry_stereo,tmqm_7677,L1,dent=2,2,1
no_geometry_stereo,tmqm_7678,L1,dent=2,2,1
no_geometry_stereo,tmqm_7679,L2,dent=2,2,1
no_geometry_stereo,tmqm_7680,L2,dent=2,2,1
no_geometry_stereo,tmqm_7681,L2,dent=2,2,1
no_geometry_stereo,tmqm_7682,L1,dent=2,2,1
no_geometry_stereo,tmqm_7683,L1,dent=2,2,1
no_geometry_stereo,tmqm_7684,L1,dent=1,1,1
no_geometry_stereo,tmqm_7684,L2,dent=1,1,1
no_geometry_stereo,tmqm_7685,L1,dent=1,1,1
no_geometry_stereo,tmqm_7685,L3,dent=1,1,1
no_geometry_stereo,tmqm_7686,L1,dent=1,1,1
no_geometry_stereo,tmqm_7686,L2,dent=1,1,0
no_geometry_stereo,tmqm_7687,L2,dent=2,2,1
no_geometry_stereo,tmqm_7688,L1,dent=1,1,1
no_geometry_stereo,tmqm_7688,L2,dent=1,1,1
no_geometry_stereo,tmqm_7689,L1,dent=2,2,1
no_geometry_stereo,tmqm_7690,L2,dent=1,1,0
no_geometry_stereo,tmqm_7690,L1,dent=1,1,0
no_geometry_stereo,tmqm_7691,L3,dent=2,2,1
no_geometry_stereo,tmqm_7692,L3,dent=2,2,1
no_geometry_stereo,tmqm_7693,L2,dent=1,1,0
no_geometry_stereo,tmqm_7693,L3,dent=1,1,1
no_geometry_stereo,tmqm_7694,L1,dent=2,2,1
no_geometry_stereo,tmqm_7695,L1,dent=1,1,0
no_geometry_stereo,tmqm_7695,L3,dent=1,1,1
no_geometry_stereo,tmqm_7696,L1,dent=2,2,1
no_geometry_stereo,tmqm_7697,L1,dent=2,2,0
no_geometry_stereo,tmqm_7698,L1,dent=1,1,1
no_geometry_stereo,tmqm_7698,L2,dent=1,1,1
no_geometry_stereo,tmqm_7699,L1,dent=2,2,1
no_geometry_stereo,tmqm_7700,L1,dent=2,2,1
no_geometry_stereo,tmqm_7701,L1,dent=2,2,1
no_geometry_stereo,tmqm_7702,L2,dent=1,1,1
no_geometry_stereo,tmqm_7702,L1,dent=1,1,0
no_geometry_stereo,tmqm_7703,L2,dent=2,2,0
no_geometry_stereo,tmqm_7704,L2,dent=2,2,1
no_geometry_stereo,tmqm_7705,L2,dent=2,2,1
no_geometry_stereo,tmqm_7706,L2,dent=1,1,1
no_geometry_stereo,tmqm_7706,L1,dent=1,1,1
no_geometry_stereo,tmqm_7707,L1,dent=2,2,0
no_geometry_stereo,tmqm_7708,L3,dent=1,1,0
no_geometry_stereo,tmqm_7708,L4,dent=1,1,1
no_geometry_stereo,tmqm_7709,L2,dent=1,1,1
no_geometry_stereo,tmqm_7709,L1,dent=1,1,1
no_geometry_stereo,tmqm_7710,L1,dent=1,1,1
no_geometry_stereo,tmqm_7710,L2,dent=1,1,1
no_geometry_stereo,tmqm_7711,L1,dent=1,1,0
no_geometry_stereo,tmqm_7711,L2,dent=1,1,1
no_geometry_stereo,tmqm_7712,L2,dent=1,1,1
no_geometry_stereo,tmqm_7712,L1,dent=1,1,0
no_geometry_stereo,tmqm_7713,L2,dent=1,1,1
no_geometry_stereo,tmqm_7713,L1,dent=1,1,1
no_geometry_stereo,tmqm_7714,L3,dent=1,1,1
no_geometry_stereo,tmqm_7714,L1,dent=1,1,1
no_geometry_stereo,tmqm_7715,L3,dent=1,1,1
no_geometry_stereo,tmqm_7715,L1,dent=1,1,1
no_geometry_stereo,tmqm_7716,L2,dent=2,2,1
no_geometry_stereo,tmqm_7717,L2,dent=2,2,1
no_geometry_stereo,tmqm_7718,L2,dent=1,1,1
no_geometry_stereo,tmqm_7718,L1,dent=1,1,1
no_geometry_stereo,tmqm_7719,L2,dent=2,2,1
no_geometry_stereo,tmqm_7720,L1,dent=2,2,1
no_geometry_stereo,tmqm_7721,L3,dent=2,2,1
no_geometry_stereo,tmqm_7722,L2,dent=1,1,1
no_geometry_stereo,tmqm_7722,L1,dent=1,1,1
no_geometry_stereo,tmqm_7723,L1,dent=2,2,0
no_geometry_stereo,tmqm_7724,L1,dent=1,1,1
no_geometry_stereo,tmqm_7724,L2,dent=1,1,1
no_geometry_stereo,tmqm_7725,L4,dent=1,1,1
no_geometry_stereo,tmqm_7725,L2,dent=1,1,1
no_geometry_stereo,tmqm_7726,L2,dent=2,2,1
no_geometry_stereo,tmqm_7727,L2,dent=1,1,1
no_geometry_stereo,tmqm_7727,L1,dent=1,1,1
no_geometry_stereo,tmqm_7728,L1,dent=2,2,1
no_geometry_stereo,tmqm_7729,L2,dent=1,1,1
no_geometry_stereo,tmqm_7729,L1,dent=1,1,1
no_geometry_stereo,tmqm_7730,L3,dent=1,1,1
no_geometry_stereo,tmqm_7730,L4,dent=1,1,1
no_geometry_stereo,tmqm_7731,L1,dent=2,2,1
no_geometry_stereo,tmqm_7732,L2,dent=1,1,1
no_geometry_stereo,tmqm_7732,L1,dent=1,1,1
no_geometry_stereo,tmqm_7733,L1,dent=1,1,1
no_geometry_stereo,tmqm_7733,L3,dent=1,1,0
no_geometry_stereo,tmqm_7734,L3,dent=1,1,1
no_geometry_stereo,tmqm_7734,L1,dent=1,1,1
no_geometry_stereo,tmqm_7735,L1,dent=1,1,1
no_geometry_stereo,tmqm_7735,L3,dent=1,1,0
no_geometry_stereo,tmqm_7736,L1,dent=2,2,1
no_geometry_stereo,tmqm_7737,L1,dent=1,1,0
no_geometry_stereo,tmqm_7737,L2,dent=1,1,1
no_geometry_stereo,tmqm_7738,L1,dent=1,1,1
no_geometry_stereo,tmqm_7738,L2,dent=1,1,1
no_geometry_stereo,tmqm_7739,L4,dent=1,1,1
no_geometry_stereo,tmqm_7739,L1,dent=1,1,1
no_geometry_stereo,tmqm_7740,L2,dent=2,2,1
no_geometry_stereo,tmqm_7741,L2,dent=2,2,1
no_geometry_stereo,tmqm_7742,L1,dent=2,2,1
no_geometry_stereo,tmqm_7743,L2,dent=1,1,0
no_geometry_stereo,tmqm_7743,L1,dent=1,1,1
no_geometry_stereo,tmqm_7744,L3,dent=1,1,1
no_geometry_stereo,tmqm_7744,L1,dent=1,1,1
no_geometry_stereo,tmqm_7745,L2,dent=1,1,1
no_geometry_stereo,tmqm_7745,L3,dent=1,1,1
no_geometry_stereo,tmqm_7746,L2,dent=2,2,1
no_geometry_stereo,tmqm_7747,L1,dent=2,2,1
no_geometry_stereo,tmqm_7748,L1,dent=1,1,0
no_geometry_stereo,tmqm_7748,L2,dent=1,1,1
no_geometry_stereo,tmqm_7749,L2,dent=1,1,1
no_geometry_stereo,tmqm_7749,L1,dent=1,1,1
no_geometry_stereo,tmqm_7750,L2,dent=1,1,1
no_geometry_stereo,tmqm_7750,L3,dent=1,1,1
no_geometry_stereo,tmqm_7751,L1,dent=2,2,0
no_geometry_stereo,tmqm_7752,L1,dent=1,1,1
no_geometry_stereo,tmqm_7752,L2,dent=1,1,0
no_geometry_stereo,tmqm_7753,L2,dent=1,1,1
no_geometry_stereo,tmqm_7753,L1,dent=1,1,1
no_geometry_stereo,tmqm_7754,L5,dent=1,1,1
no_geometry_stereo,tmqm_7754,L3,dent=1,1,1
no_geometry_stereo,tmqm_7755,L1,dent=2,2,1
no_geometry_stereo,tmqm_7756,L1,dent=2,2,1
no_geometry_stereo,tmqm_7757,L1,dent=2,2,1
no_geometry_stereo,tmqm_7758,L2,dent=1,1,1
no_geometry_stereo,tmqm_7758,L1,dent=1,1,1
no_geometry_stereo,tmqm_7759,L1,dent=2,2,1
no_geometry_stereo,tmqm_7760,L1,dent=1,1,1
no_geometry_stereo,tmqm_7760,L2,dent=1,1,1
no_geometry_stereo,tmqm_7761,L1,dent=2,2,1
no_geometry_stereo,tmqm_7762,L2,dent=2,2,0
no_geometry_stereo,tmqm_7763,L2,dent=2,2,1
no_geometry_stereo,tmqm_7764,L1,dent=2,2,0
no_geometry_stereo,tmqm_7765,L1,dent=2,2,1
no_geometry_stereo,tmqm_7766,L1,dent=1,1,1
no_geometry_stereo,tmqm_7766,L2,dent=1,1,1
no_geometry_stereo,tmqm_7767,L1,dent=2,2,1
no_geometry_stereo,tmqm_7768,L1,dent=2,2,1
no_geometry_stereo,tmqm_7769,L1,dent=2,2,1
no_geometry_stereo,tmqm_7770,L1,dent=1,1,1
no_geometry_stereo,tmqm_7770,L2,dent=1,1,1
no_geometry_stereo,tmqm_7771,L1,dent=2,2,0
no_geometry_stereo,tmqm_7772,L3,dent=1,1,1
no_geometry_stereo,tmqm_7772,L2,dent=1,1,0
no_geometry_stereo,tmqm_7773,L1,dent=2,2,1
no_geometry_stereo,tmqm_7774,L2,dent=1,1,1
no_geometry_stereo,tmqm_7774,L1,dent=1,1,1
no_geometry_stereo,tmqm_7775,L2,dent=1,1,1
no_geometry_stereo,tmqm_7775,L4,dent=1,1,1
no_geometry_stereo,tmqm_7776,L1,dent=1,1,1
no_geometry_stereo,tmqm_7776,L2,dent=1,1,0
no_geometry_stereo,tmqm_7777,L1,dent=2,2,0
no_geometry_stereo,tmqm_7778,L1,dent=2,2,1
no_geometry_stereo,tmqm_7779,L1,dent=1,1,1
no_geometry_stereo,tmqm_7779,L2,dent=1,1,1
no_geometry_stereo,tmqm_7780,L1,dent=2,2,1
no_geometry_stereo,tmqm_7781,L1,dent=1,1,1
no_geometry_stereo,tmqm_7781,L3,dent=1,1,1
no_geometry_stereo,tmqm_7782,L1,dent=2,2,1
no_geometry_stereo,tmqm_7783,L1,dent=1,1,1
no_geometry_stereo,tmqm_7783,L2,dent=1,1,1
no_geometry_stereo,tmqm_7784,L2,dent=2,2,1
no_geometry_stereo,tmqm_7785,L1,dent=1,1,1
no_geometry_stereo,tmqm_7785,L3,dent=1,1,1
no_geometry_stereo,tmqm_7786,L1,dent=2,2,1
no_geometry_stereo,tmqm_7787,L1,dent=2,2,1
no_geometry_stereo,tmqm_7788,L3,dent=1,1,1
no_geometry_stereo,tmqm_7788,L2,dent=1,1,1
no_geometry_stereo,tmqm_7789,L1,dent=2,2,1
no_geometry_stereo,tmqm_7790,L2,dent=1,1,1
no_geometry_stereo,tmqm_7790,L3,dent=1,1,1
no_geometry_stereo,tmqm_7791,L1,dent=1,1,1
no_geometry_stereo,tmqm_7791,L3,dent=1,1,1
no_geometry_stereo,tmqm_7792,L1,dent=1,1,1
no_geometry_stereo,tmqm_7792,L2,dent=1,1,1
no_geometry_stereo,tmqm_7793,L3,dent=1,1,1
no_geometry_stereo,tmqm_7793,L1,dent=1,1,1
no_geometry_stereo,tmqm_7794,L1,dent=2,2,1
no_geometry_stereo,tmqm_7795,L1,dent=1,1,1
no_geometry_stereo,tmqm_7795,L2,dent=1,1,1
no_geometry_stereo,tmqm_7796,L1,dent=1,1,1
no_geometry_stereo,tmqm_7796,L3,dent=1,1,1
no_geometry_stereo,tmqm_7797,L2,dent=2,2,1
no_geometry_stereo,tmqm_7798,L1,dent=1,1,1
no_geometry_stereo,tmqm_7798,L2,dent=1,1,1
no_geometry_stereo,tmqm_7799,L2,dent=2,2,1
no_geometry_stereo,tmqm_7800,L4,dent=1,1,1
no_geometry_stereo,tmqm_7800,L1,dent=1,1,1
no_geometry_stereo,tmqm_7801,L1,dent=2,2,1
no_geometry_stereo,tmqm_7802,L4,dent=2,2,1
no_geometry_stereo,tmqm_7803,L1,dent=2,2,1
no_geometry_stereo,tmqm_7804,L3,dent=1,1,1
no_geometry_stereo,tmqm_7804,L1,dent=1,1,0
no_geometry_stereo,tmqm_7805,L3,dent=1,1,1
no_geometry_stereo,tmqm_7805,L1,dent=1,1,1
no_geometry_stereo,tmqm_7806,L2,dent=2,2,1
no_geometry_stereo,tmqm_7807,L1,dent=2,2,1
no_geometry_stereo,tmqm_7808,L1,dent=1,1,1
no_geometry_stereo,tmqm_7808,L4,dent=1,1,1
no_geometry_stereo,tmqm_7809,L1,dent=2,2,1
no_geometry_stereo,tmqm_7810,L1,dent=2,2,1
no_geometry_stereo,tmqm_7811,L1,dent=2,2,1
no_geometry_stereo,tmqm_7812,L3,dent=1,1,1
no_geometry_stereo,tmqm_7812,L1,dent=1,1,1
no_geometry_stereo,tmqm_7813,L1,dent=2,2,1
no_geometry_stereo,tmqm_7814,L1,dent=2,2,1
no_geometry_stereo,tmqm_7815,L1,dent=1,1,1
no_geometry_stereo,tmqm_7815,L3,dent=1,1,1
no_geometry_stereo,tmqm_7816,L1,dent=1,1,0
no_geometry_stereo,tmqm_7816,L2,dent=1,1,1
no_geometry_stereo,tmqm_7817,L1,dent=2,2,0
no_geometry_stereo,tmqm_7818,L1,dent=2,2,1
no_geometry_stereo,tmqm_7819,L2,dent=2,2,1
no_geometry_stereo,tmqm_7820,L3,dent=2,2,1
no_geometry_stereo,tmqm_7821,L3,dent=1,1,1
no_geometry_stereo,tmqm_7821,L1,dent=1,1,0
no_geometry_stereo,tmqm_7822,L2,dent=1,1,1
no_geometry_stereo,tmqm_7822,L3,dent=1,1,1
no_geometry_stereo,tmqm_7823,L1,dent=2,2,0
no_geometry_stereo,tmqm_7824,L1,dent=1,1,1
no_geometry_stereo,tmqm_7824,L2,dent=1,1,1
no_geometry_stereo,tmqm_7825,L1,dent=1,1,1
no_geometry_stereo,tmqm_7825,L2,dent=1,1,1
no_geometry_stereo,tmqm_7826,L1,dent=2,2,1
no_geometry_stereo,tmqm_7827,L2,dent=1,1,1
no_geometry_stereo,tmqm_7827,L1,dent=1,1,1
no_geometry_stereo,tmqm_7828,L2,dent=1,1,1
no_geometry_stereo,tmqm_7828,L1,dent=1,1,1
no_geometry_stereo,tmqm_7829,L2,dent=1,1,1
no_geometry_stereo,tmqm_7829,L3,dent=1,1,1
no_geometry_stereo,tmqm_7830,L2,dent=2,2,0
no_geometry_stereo,tmqm_7831,L2,dent=1,1,0
no_geometry_stereo,tmqm_7831,L1,dent=1,1,0
no_geometry_stereo,tmqm_7832,L2,dent=1,1,1
no_geometry_stereo,tmqm_7832,L1,dent=1,1,1
no_geometry_stereo,tmqm_7833,L1,dent=2,2,1
no_geometry_stereo,tmqm_7834,L1,dent=2,2,1
no_geometry_stereo,tmqm_7835,L1,dent=2,2,1
no_geometry_stereo,tmqm_7836,L1,dent=2,2,0
no_geometry_stereo,tmqm_7837,L2,dent=1,1,1
no_geometry_stereo,tmqm_7837,L1,dent=1,1,1
no_geometry_stereo,tmqm_7838,L2,dent=2,2,0
no_geometry_stereo,tmqm_7839,L1,dent=1,1,1
no_geometry_stereo,tmqm_7839,L2,dent=1,1,1
no_geometry_stereo,tmqm_7840,L4,dent=1,1,1
no_geometry_stereo,tmqm_7840,L1,dent=1,1,1
no_geometry_stereo,tmqm_7841,L2,dent=1,1,1
no_geometry_stereo,tmqm_7841,L1,dent=1,1,1
no_geometry_stereo,tmqm_7842,L1,dent=2,2,0
no_geometry_stereo,tmqm_7843,L1,dent=1,1,0
no_geometry_stereo,tmqm_7843,L2,dent=1,1,1
no_geometry_stereo,tmqm_7844,L2,dent=2,2,1
no_geometry_stereo,tmqm_7845,L3,dent=1,1,1
no_geometry_stereo,tmqm_7845,L1,dent=1,1,1
no_geometry_stereo,tmqm_7846,L2,dent=1,1,0
no_geometry_stereo,tmqm_7846,L3,dent=1,1,1
no_geometry_stereo,tmqm_7847,L3,dent=1,1,0
no_geometry_stereo,tmqm_7847,L2,dent=1,1,1
no_geometry_stereo,tmqm_7848,L1,dent=2,2,1
no_geometry_stereo,tmqm_7849,L2,dent=1,1,1
no_geometry_stereo,tmqm_7849,L1,dent=1,1,1
no_geometry_stereo,tmqm_7850,L1,dent=2,2,1
no_geometry_stereo,tmqm_7851,L1,dent=2,2,0
no_geometry_stereo,tmqm_7852,L1,dent=2,2,1
no_geometry_stereo,tmqm_7853,L1,dent=1,1,0
no_geometry_stereo,tmqm_7853,L2,dent=1,1,1
no_geometry_stereo,tmqm_7854,L1,dent=2,2,0
no_geometry_stereo,tmqm_7855,L1,dent=2,2,1
no_geometry_stereo,tmqm_7856,L2,dent=2,2,1
no_geometry_stereo,tmqm_7857,L1,dent=2,2,0
no_geometry_stereo,tmqm_7858,L3,dent=1,1,1
no_geometry_stereo,tmqm_7858,L4,dent=1,1,1
no_geometry_stereo,tmqm_7859,L2,dent=1,1,1
no_geometry_stereo,tmqm_7859,L1,dent=1,1,1
no_geometry_stereo,tmqm_7860,L2,dent=2,2,1
no_geometry_stereo,tmqm_7861,L3,dent=1,1,1
no_geometry_stereo,tmqm_7861,L1,dent=1,1,1
no_geometry_stereo,tmqm_7862,L1,dent=2,2,1
no_geometry_stereo,tmqm_7863,L3,dent=2,2,1
no_geometry_stereo,tmqm_7864,L1,dent=2,2,0
no_geometry_stereo,tmqm_7865,L2,dent=2,2,0
no_geometry_stereo,tmqm_7866,L3,dent=1,1,1
no_geometry_stereo,tmqm_7866,L1,dent=1,1,1
no_geometry_stereo,tmqm_7867,L1,dent=2,2,1
no_geometry_stereo,tmqm_7868,L3,dent=1,1,1
no_geometry_stereo,tmqm_7868,L1,dent=1,1,1
no_geometry_stereo,tmqm_7869,L1,dent=2,2,1
no_geometry_stereo,tmqm_7870,L1,dent=1,1,1
no_geometry_stereo,tmqm_7870,L2,dent=1,1,1
no_geometry_stereo,tmqm_7871,L1,dent=1,1,1
no_geometry_stereo,tmqm_7871,L2,dent=1,1,0
no_geometry_stereo,tmqm_7872,L1,dent=1,1,1
no_geometry_stereo,tmqm_7872,L2,dent=1,1,1
no_geometry_stereo,tmqm_7873,L4,dent=1,1,1
no_geometry_stereo,tmqm_7873,L1,dent=1,1,1
no_geometry_stereo,tmqm_7874,L3,dent=1,1,1
no_geometry_stereo,tmqm_7874,L2,dent=1,1,1
no_geometry_stereo,tmqm_7875,L2,dent=2,2,1
no_geometry_stereo,tmqm_7876,L2,dent=2,2,0
no_geometry_stereo,tmqm_7877,L1,dent=2,2,1
no_geometry_stereo,tmqm_7878,L4,dent=1,1,1
no_geometry_stereo,tmqm_7878,L1,dent=1,1,1
no_geometry_stereo,tmqm_7879,L1,dent=1,1,1
no_geometry_stereo,tmqm_7879,L2,dent=1,1,0
no_geometry_stereo,tmqm_7880,L1,dent=2,2,1
no_geometry_stereo,tmqm_7881,L2,dent=2,2,1
no_geometry_stereo,tmqm_7882,L2,dent=2,2,1
no_geometry_stereo,tmqm_7883,L1,dent=2,2,1
no_geometry_stereo,tmqm_7884,L2,dent=1,1,1
no_geometry_stereo,tmqm_7884,L3,dent=1,1,0
no_geometry_stereo,tmqm_7885,L1,dent=1,1,0
no_geometry_stereo,tmqm_7885,L2,dent=1,1,0
no_geometry_stereo,tmqm_7886,L2,dent=2,2,0
no_geometry_stereo,tmqm_7887,L2,dent=2,2,0
no_geometry_stereo,tmqm_7888,L2,dent=2,2,0
no_geometry_stereo,tmqm_7889,L1,dent=2,2,0
no_geometry_stereo,tmqm_7890,L1,dent=2,2,1
no_geometry_stereo,tmqm_7891,L2,dent=2,2,1
no_geometry_stereo,tmqm_7892,L1,dent=2,2,1
no_geometry_stereo,tmqm_7893,L2,dent=2,2,0
no_geometry_stereo,tmqm_7894,L1,dent=1,1,1
no_geometry_stereo,tmqm_7894,L2,dent=1,1,1
no_geometry_stereo,tmqm_7895,L3,dent=2,2,1
no_geometry_stereo,tmqm_7896,L3,dent=2,2,1
no_geometry_stereo,tmqm_7897,L1,dent=2,2,1
no_geometry_stereo,tmqm_7898,L2,dent=1,1,1
no_geometry_stereo,tmqm_7898,L1,dent=1,1,1
no_geometry_stereo,tmqm_7899,L1,dent=2,2,1
no_geometry_stereo,tmqm_7900,L1,dent=2,2,1
no_geometry_stereo,tmqm_7901,L1,dent=2,2,1
no_geometry_stereo,tmqm_7902,L3,dent=2,2,0
no_geometry_stereo,tmqm_7903,L2,dent=2,2,0
no_geometry_stereo,tmqm_7904,L2,dent=1,1,1
no_geometry_stereo,tmqm_7904,L1,dent=1,1,0
no_geometry_stereo,tmqm_7905,L1,dent=1,1,1
no_geometry_stereo,tmqm_7905,L2,dent=1,1,1
no_geometry_stereo,tmqm_7906,L3,dent=1,1,1
no_geometry_stereo,tmqm_7906,L1,dent=1,1,1
no_geometry_stereo,tmqm_7907,L1,dent=2,2,1
no_geometry_stereo,tmqm_7908,L2,dent=2,2,1
no_geometry_stereo,tmqm_7909,L2,dent=1,1,0
no_geometry_stereo,tmqm_7909,L1,dent=1,1,1
no_geometry_stereo,tmqm_7910,L2,dent=1,1,1
no_geometry_stereo,tmqm_7910,L1,dent=1,1,1
no_geometry_stereo,tmqm_7911,L2,dent=2,2,1
no_geometry_stereo,tmqm_7912,L1,dent=2,2,1
no_geometry_stereo,tmqm_7913,L1,dent=2,2,0
no_geometry_stereo,tmqm_7914,L1,dent=2,2,1
no_geometry_stereo,tmqm_7915,L1,dent=1,1,1
no_geometry_stereo,tmqm_7915,L3,dent=1,1,1
no_geometry_stereo,tmqm_7916,L4,dent=1,1,1
no_geometry_stereo,tmqm_7916,L2,dent=1,1,1
no_geometry_stereo,tmqm_7917,L1,dent=2,2,1
no_geometry_stereo,tmqm_7918,L1,dent=2,2,1
no_geometry_stereo,tmqm_7919,L2,dent=1,1,1
no_geometry_stereo,tmqm_7919,L1,dent=1,1,1
no_geometry_stereo,tmqm_7920,L1,dent=2,2,1
no_geometry_stereo,tmqm_7921,L3,dent=1,1,1
no_geometry_stereo,tmqm_7921,L1,dent=1,1,1
no_geometry_stereo,tmqm_7922,L2,dent=2,2,1
no_geometry_stereo,tmqm_7923,L1,dent=2,2,1
no_geometry_stereo,tmqm_7924,L1,dent=1,1,1
no_geometry_stereo,tmqm_7924,L2,dent=1,1,1
no_geometry_stereo,tmqm_7925,L3,dent=2,2,1
no_geometry_stereo,tmqm_7926,L1,dent=1,1,1
no_geometry_stereo,tmqm_7926,L3,dent=1,1,0
no_geometry_stereo,tmqm_7927,L3,dent=2,2,1
no_geometry_stereo,tmqm_7928,L2,dent=2,2,1
no_geometry_stereo,tmqm_7929,L1,dent=2,2,1
no_geometry_stereo,tmqm_7930,L1,dent=2,2,1
no_geometry_stereo,tmqm_7931,L1,dent=1,1,1
no_geometry_stereo,tmqm_7931,L2,dent=1,1,1
no_geometry_stereo,tmqm_7932,L2,dent=1,1,1
no_geometry_stereo,tmqm_7932,L1,dent=1,1,1
no_geometry_stereo,tmqm_7933,L2,dent=2,2,1
no_geometry_stereo,tmqm_7934,L1,dent=2,2,1
no_geometry_stereo,tmqm_7935,L2,dent=1,1,1
no_geometry_stereo,tmqm_7935,L1,dent=1,1,1
no_geometry_stereo,tmqm_7936,L3,dent=2,2,1
no_geometry_stereo,tmqm_7937,L2,dent=2,2,1
no_geometry_stereo,tmqm_7938,L1,dent=2,2,1
no_geometry_stereo,tmqm_7939,L1,dent=2,2,1
no_geometry_stereo,tmqm_7940,L3,dent=1,1,1
no_geometry_stereo,tmqm_7940,L4,dent=1,1,1
no_geometry_stereo,tmqm_7941,L1,dent=1,1,1
no_geometry_stereo,tmqm_7941,L3,dent=1,1,1
no_geometry_stereo,tmqm_7942,L2,dent=1,1,1
no_geometry_stereo,tmqm_7942,L1,dent=1,1,1
no_geometry_stereo,tmqm_7943,L3,dent=1,1,1
no_geometry_stereo,tmqm_7943,L1,dent=1,1,1
no_geometry_stereo,tmqm_7944,L2,dent=1,1,0
no_geometry_stereo,tmqm_7944,L1,dent=1,1,1
no_geometry_stereo,tmqm_7945,L2,dent=1,1,1
no_geometry_stereo,tmqm_7945,L1,dent=1,1,1
no_geometry_stereo,tmqm_7946,L1,dent=1,1,1
no_geometry_stereo,tmqm_7946,L3,dent=1,1,1
no_geometry_stereo,tmqm_7947,L1,dent=2,2,1
no_geometry_stereo,tmqm_7948,L1,dent=2,2,1
no_geometry_stereo,tmqm_7949,L4,dent=1,1,1
no_geometry_stereo,tmqm_7949,L1,dent=1,1,1
no_geometry_stereo,tmqm_7950,L2,dent=2,2,0
no_geometry_stereo,tmqm_7951,L4,dent=1,1,1
no_geometry_stereo,tmqm_7951,L2,dent=1,1,0
no_geometry_stereo,tmqm_7952,L1,dent=2,2,1
no_geometry_stereo,tmqm_7953,L2,dent=2,2,1
no_geometry_stereo,tmqm_7954,L1,dent=1,1,1
no_geometry_stereo,tmqm_7954,L2,dent=1,1,1
no_geometry_stereo,tmqm_7955,L1,dent=2,2,0
no_geometry_stereo,tmqm_7956,L1,dent=2,2,1
no_geometry_stereo,tmqm_7957,L2,dent=1,1,1
no_geometry_stereo,tmqm_7957,L1,dent=1,1,1
no_geometry_stereo,tmqm_7958,L2,dent=1,1,1
no_geometry_stereo,tmqm_7958,L1,dent=1,1,0
no_geometry_stereo,tmqm_7959,L1,dent=2,2,0
no_geometry_stereo,tmqm_7960,L2,dent=2,2,1
no_geometry_stereo,tmqm_7961,L3,dent=2,2,0
no_geometry_stereo,tmqm_7962,L1,dent=1,1,1
no_geometry_stereo,tmqm_7962,L2,dent=1,1,1
no_geometry_stereo,tmqm_7963,L1,dent=1,1,1
no_geometry_stereo,tmqm_7963,L2,dent=1,1,1
no_geometry_stereo,tmqm_7964,L4,dent=1,1,1
no_geometry_stereo,tmqm_7964,L3,dent=1,1,1
no_geometry_stereo,tmqm_7965,L1,dent=1,1,1
no_geometry_stereo,tmqm_7965,L2,dent=1,1,1
no_geometry_stereo,tmqm_7966,L1,dent=2,2,0
no_geometry_stereo,tmqm_7967,L1,dent=2,2,1
no_geometry_stereo,tmqm_7968,L1,dent=1,1,1
no_geometry_stereo,tmqm_7968,L5,dent=1,1,1
no_geometry_stereo,tmqm_7969,L2,dent=1,1,0
no_geometry_stereo,tmqm_7969,L3,dent=1,1,0
no_geometry_stereo,tmqm_7970,L1,dent=2,2,0
no_geometry_stereo,tmqm_7971,L1,dent=2,2,1
no_geometry_stereo,tmqm_7972,L1,dent=2,2,0
no_geometry_stereo,tmqm_7973,L1,dent=2,2,1
no_geometry_stereo,tmqm_7974,L2,dent=2,2,1
no_geometry_stereo,tmqm_7975,L4,dent=1,1,1
no_geometry_stereo,tmqm_7975,L1,dent=1,1,1
no_geometry_stereo,tmqm_7976,L1,dent=2,2,0
no_geometry_stereo,tmqm_7977,L1,dent=2,2,0
no_geometry_stereo,tmqm_7978,L1,dent=1,1,1
no_geometry_stereo,tmqm_7978,L2,dent=1,1,1
no_geometry_stereo,tmqm_7979,L3,dent=1,1,1
no_geometry_stereo,tmqm_7979,L2,dent=1,1,1
no_geometry_stereo,tmqm_7980,L2,dent=2,2,1
no_geometry_stereo,tmqm_7981,L2,dent=1,1,1
no_geometry_stereo,tmqm_7981,L1,dent=1,1,1
no_geometry_stereo,tmqm_7982,L2,dent=2,2,0
no_geometry_stereo,tmqm_7983,L3,dent=1,1,1
no_geometry_stereo,tmqm_7983,L1,dent=1,1,1
no_geometry_stereo,tmqm_7984,L2,dent=2,2,0
no_geometry_stereo,tmqm_7985,L1,dent=2,2,1
no_geometry_stereo,tmqm_7986,L3,dent=2,2,1
no_geometry_stereo,tmqm_7987,L2,dent=1,1,1
no_geometry_stereo,tmqm_7987,L1,dent=1,1,1
no_geometry_stereo,tmqm_7988,L1,dent=1,1,0
no_geometry_stereo,tmqm_7988,L2,dent=1,1,1
no_geometry_stereo,tmqm_7989,L2,dent=2,2,1
no_geometry_stereo,tmqm_7990,L3,dent=2,2,1
no_geometry_stereo,tmqm_7991,L2,dent=2,2,0
no_geometry_stereo,tmqm_7992,L1,dent=2,2,0
no_geometry_stereo,tmqm_7993,L1,dent=1,1,1
