refcode,n_metals,is_polymeric,has_disorder,old_record_generated,scope_class
POLYUL,14,True,False,False,polymeric_or_extended_future_scope
REBJEO,4,True,False,True,molecular_multinuclear_supported
TUFNOX01,2,False,False,False,molecular_multinuclear_supported
TEMXAM,4,False,False,True,molecular_multinuclear_supported
NAMTUT,4,True,True,True,molecular_multinuclear_supported
BIYSUZ,8,False,True,True,molecular_multinuclear_supported
QAVDUM,2,False,False,False,molecular_multinuclear_supported
KIGXAA,4,False,False,True,molecular_multinuclear_supported
ESELEU,2,False,True,True,molecular_multinuclear_supported
ZIXFAN,2,False,False,True,molecular_multinuclear_supported
ECOKAM,20,False,True,False,polymeric_or_extended_future_scope
PIQTES,12,True,True,False,molecular_multinuclear_supported
HIFKOX,2,False,True,True,molecular_multinuclear_supported
ALADEA,3,True,False,False,molecular_multinuclear_supported
EFUDIS,2,False,True,True,molecular_multinuclear_supported
TARTAH,2,False,False,True,molecular_multinuclear_supported
MANCUD,27,True,True,False,polymeric_or_extended_future_scope
QAKNAS,2,False,False,False,ambiguous_bonding_uncertain
VIKJUW,2,False,False,True,molecular_multinuclear_supported
NAQQAZ,4,False,True,True,molecular_multinuclear_supported
HACQUA,2,False,False,True,molecular_multinuclear_supported
MEACCU03,4,False,False,True,molecular_multinuclear_supported
BOYBOJ,9,True,True,True,molecular_multinuclear_supported
XANMUX01,4,True,True,True,molecular_multinuclear_supported
ZUJZAF,2,False,True,True,molecular_multinuclear_supported
NOMRUD,2,False,False,True,molecular_multinuclear_supported
XIYDAL,3,False,True,True,molecular_multinuclear_supported
LIRFAX,18,False,True,False,polymeric_or_extended_future_scope
BEBXEO,2,False,False,True,molecular_multinuclear_supported
ILAGEJ,3,False,True,True,molecular_multinuclear_supported
NOHSIM03,3,True,True,True,molecular_multinuclear_supported
CENTAQ,2,True,False,True,molecular_multinuclear_supported
WIMGAB,3,False,False,True,molecular_multinuclear_supported
LIDHUB,6,False,False,True,molecular_multinuclear_supported
KUFCOG,23,False,True,False,polymeric_or_extended_future_scope
QOJMUB,23,True,True,False,polymeric_or_extended_future_scope
SOGHEB,4,False,False,True,molecular_multinuclear_supported
ENEXEA,2,False,True,True,molecular_multinuclear_supported
POTFEM,2,False,False,True,molecular_multinuclear_supported
KADXUJ01,2,False,True,True,molecular_multinuclear_supported
XIJPIR,3,False,False,True,molecular_multinuclear_supported
RAMWIP,11,True,True,True,molecular_multinuclear_supported
KOBSOL,2,False,False,True,molecular_multinuclear_supported
MITYUN,6,True,False,True,molecular_multinuclear_supported
OKUYAV,12,True,False,True,molecular_multinuclear_supported
OFUZOF,5,False,True,True,molecular_multinuclear_supported
CUBZIL,8,True,True,False,molecular_multinuclear_supported
QOKBEZ,19,True,True,False,polymeric_or_extended_future_scope
IXIROW,2,False,True,True,molecular_multinuclear_supported
YAKZUG,2,False,False,True,molecular_multinuclear_supported
JACDUN,3,False,False,True,molecular_multinuclear_supported
SAPMOM,3,False,False,True,molecular_multinuclear_supported
QIVREV02,2,True,False,True,molecular_multinuclear_supported
GIZLIO,2,False,True,True,molecular_multinuclear_supported
OGIFIV,2,False,False,True,molecular_multinuclear_supported
KAMMES,2,False,False,True,molecular_multinuclear_supported
WIZGAO,3,True,False,True,molecular_multinuclear_supported
YOGMOX,34,True,True,False,polymeric_or_extended_future_scope
USITIA,2,False,False,True,molecular_multinuclear_supported
XUXRIS,8,False,True,True,molecular_multinuclear_supported
DAYYEH,8,False,False,False,molecular_multinuclear_supported
HIJQUM,2,False,False,True,molecular_multinuclear_supported
PNCORH01,11,False,True,True,molecular_multinuclear_supported
QAPBAM,7,False,True,True,molecular_multinuclear_supported
AGOWAV,6,False,True,True,molecular_multinuclear_supported
DEGBAW,13,False,True,False,polymeric_or_extended_future_scope
FOMNIG03,7,False,True,True,molecular_multinuclear_supported
NIYSUM,25,True,True,False,polymeric_or_extended_future_scope
UHOPEQ,7,False,False,False,molecular_multinuclear_supported
OBOVAC,7,True,False,True,molecular_multinuclear_supported
LONMIN,2,False,False,True,molecular_multinuclear_supported
BAPXUL,3,True,True,True,molecular_multinuclear_supported
ZICZAO,4,False,True,True,molecular_multinuclear_supported
QUTRED,4,True,True,True,molecular_multinuclear_supported
AVUZID,3,True,False,True,molecular_multinuclear_supported
ZABMIC,2,False,True,True,molecular_multinuclear_supported
UHIDEX01,2,False,False,True,molecular_multinuclear_supported
NOCRUW,2,False,False,True,molecular_multinuclear_supported
YIXZEK,2,False,True,True,molecular_multinuclear_supported
OZOCIQ,4,False,True,True,molecular_multinuclear_supported
GOYFIL,2,False,False,True,molecular_multinuclear_supported
YIJHUU,4,True,False,True,molecular_multinuclear_supported
EJUHID,3,True,True,True,molecular_multinuclear_supported
BEQKOY,3,False,False,True,molecular_multinuclear_supported
HOMHOI,3,False,True,True,molecular_multinuclear_supported
ROVVOQ05,4,True,True,True,molecular_multinuclear_supported
WAFQUS,2,False,False,True,molecular_multinuclear_supported
BUXMAI,2,False,False,True,molecular_multinuclear_supported
HULCEW,7,True,True,True,molecular_multinuclear_supported
XANMOO,4,True,False,True,molecular_multinuclear_supported
CGLGLT03,2,False,False,True,molecular_multinuclear_supported
SACNIT,3,False,False,True,molecular_multinuclear_supported
HADWIT,2,False,False,True,molecular_multinuclear_supported
UKOVUP,2,False,False,True,molecular_multinuclear_supported
JELFEO,4,False,False,False,molecular_multinuclear_supported
DIVGUK,2,False,False,True,molecular_multinuclear_supported
USIRUL06,5,True,True,True,molecular_multinuclear_supported
KUKBUQ,6,True,True,True,molecular_multinuclear_supported
EMOYIP,2,False,False,False,ambiguous_bonding_uncertain
MIRGUT,2,False,False,True,molecular_multinuclear_supported
RIPJOR,14,False,True,False,polymeric_or_extended_future_scope
YOMSOJ,4,False,False,True,molecular_multinuclear_supported
ZOTYIU,2,False,True,True,molecular_multinuclear_supported
RUBWOD,2,False,False,True,molecular_multinuclear_supported
PERGAX,6,True,False,True,molecular_multinuclear_supported
JOWJOW,2,False,False,True,molecular_multinuclear_supported
BALNOR,4,False,True,False,molecular_multinuclear_supported
JASHAP,5,True,True,False,molecular_multinuclear_supported
GIDZOL,2,False,True,True,molecular_multinuclear_supported
EMELIT,6,True,True,True,molecular_multinuclear_supported
SMCPCO10,2,False,False,True,molecular_multinuclear_supported
YAWDEJ,13,True,True,False,polymeric_or_extended_future_scope
ZOVSUY,2,False,False,True,molecular_multinuclear_supported
BARXIC01,5,True,False,True,molecular_multinuclear_supported
KOMLUW,13,True,True,False,polymeric_or_extended_future_scope
TUGFAE,7,True,True,True,molecular_multinuclear_supported
LIBCAC,2,False,True,True,molecular_multinuclear_supported
CHFCCO01,2,False,False,True,molecular_multinuclear_supported
ATOMOO,22,True,True,False,polymeric_or_extended_future_scope
TORQEW,2,False,False,False,molecular_multinuclear_supported
CACLEY,2,False,True,True,molecular_multinuclear_supported
QUBDUM,4,False,False,True,molecular_multinuclear_supported
NOFTIN,2,False,False,True,molecular_multinuclear_supported
NERWEN,2,True,True,True,molecular_multinuclear_supported
ZOBMIM,2,False,False,False,molecular_multinuclear_supported
EJAZAR,3,False,False,True,molecular_multinuclear_supported
HIYPEN,3,False,False,False,molecular_multinuclear_supported
VENFOL,7,False,True,True,molecular_multinuclear_supported
XIYFOB,4,False,True,False,molecular_multinuclear_supported
PIQSUH,30,True,True,False,polymeric_or_extended_future_scope
OHALUF,3,True,False,True,molecular_multinuclear_supported
GOZNIW,2,True,False,True,molecular_multinuclear_supported
XOFXUN01,4,False,True,True,molecular_multinuclear_supported
WIWTIG,2,False,True,True,molecular_multinuclear_supported
MUBQEF,2,False,True,True,molecular_multinuclear_supported
MANMET,8,False,False,True,molecular_multinuclear_supported
RIYHIQ,2,True,True,True,molecular_multinuclear_supported
VANTAF,6,False,False,True,molecular_multinuclear_supported
INOFAV,37,True,True,False,polymeric_or_extended_future_scope
FAQZED,2,False,True,True,molecular_multinuclear_supported
SAFWAB,3,False,True,True,molecular_multinuclear_supported
LEXROV,4,False,False,True,molecular_multinuclear_supported
GIPDUE,3,True,False,True,molecular_multinuclear_supported
ACOLEM,2,False,False,False,molecular_multinuclear_supported
EGIXAU,2,False,True,True,molecular_multinuclear_supported
FATKIX,2,True,True,True,molecular_multinuclear_supported
NELSEF,3,False,False,True,molecular_multinuclear_supported
YUPCIX,6,False,True,True,molecular_multinuclear_supported
WICRAD,2,False,True,True,molecular_multinuclear_supported
DUDWEF,4,False,True,True,molecular_multinuclear_supported
IGEWOH,4,True,False,True,molecular_multinuclear_supported
FEGNAJ,4,False,True,True,molecular_multinuclear_supported
