selection_order,mol_id,fold,metal,cn,graph_sha256,candidate_count,k,signature_matches,exact_matches,signature_fully_collapsed,exact_fully_collapsed,signature_roundtrip_passes,exact_roundtrip_passes,signature_roundtrip_all,exact_roundtrip_all,candidate_count_matches,candidate_count_stable,variant_errors,signature_reference_sha256,exact_reference_sha256,encode_median_seconds,signature_median_seconds,exact_median_seconds,error_examples_json,fatal_error
887,IWUDOU,0,Ir,6,37d10a4e606e3725283de48cfc58b6394003e6cc60c4b70101d33de13fb2725a,2,100,40,100,False,True,100,100,True,True,100,True,0,539e75bd1d4bc1a958d9c6d8331296fe205b3da2846293c2b0d00c23f56da80e,44eba88aa71f9dfd0e0235489d9ba2d85fdda9f92be95e5ae6cae4ac2b5946de,0.010465300001669675,0.0003360999980941415,0.0009297000069636852,[],
888,EQIPEA,4,Zn,4,eae74e95b21b3325b5545e4763e7fea8a7ee4c069ef7b1e9abdf47932c876748,2,100,100,100,True,True,100,100,True,True,100,True,0,950e718e16bc4fe08b71a947bce365a039c7890e28f37703f58cd801ee625282,950e718e16bc4fe08b71a947bce365a039c7890e28f37703f58cd801ee625282,0.0025295000086771324,0.0001770000089891255,0.00048489999608136714,[],
889,WUPLOL,4,Pd,4,a6a6c24214afbf9faf5e51c038ffd8e246cf621a27513385df290d8138814304,4,100,42,100,False,True,100,100,True,True,100,True,0,414107030fc29a0f73e80a67d787bf2fec1ae72f6d7a1cdc1e902fbd979b9b96,91fa33467ec79a7b3930747b6049ee5db7d3b17ed93412bfd04f2830211ebf7b,0.004130399989662692,0.0001663000148255378,0.000753700005589053,[],
890,TOJFOP,2,Ni,4,19ae0b1848e37c9a74f5d750f2b67920da00a98022dce29c2cae55b03104995a,2,100,100,100,True,True,100,100,True,True,100,True,0,8831bc8e3d1cc8713ed95bbc3f3e855b95d13a2f3c7588a50fe2035816eda362,8831bc8e3d1cc8713ed95bbc3f3e855b95d13a2f3c7588a50fe2035816eda362,0.006303700007265434,0.00014849999570287764,0.00039670002297498286,[],
891,WANZIY,4,Fe,6,f0455d311fe90bbdfcafc4445a3830b0d175179d807ab21fdc43c012758cb2d8,24,100,6,100,False,True,100,100,True,True,100,True,0,2ac67dc1888260cd0697be36baf26054ab2fb3d550684dacad1e38fdbfe05aae,617b71ede8fe71da8d388b0002c4ab36de2eca7d776990763e6d8cc467fd13f3,0.007310650005820207,0.00022300001000985503,0.0062883999780751765,[],
892,LIYXIA,1,Zn,6,1162220a018a487962d14a421d99103a082f98a97a6473e57108e0d145bae86d,4,100,52,100,False,True,100,100,True,True,100,True,0,00779112b4407b4ec053fb8f22e440dbb8f697068fc0ca08030f15a3d830697a,00779112b4407b4ec053fb8f22e440dbb8f697068fc0ca08030f15a3d830697a,0.009975649998523295,0.0003293000045232475,0.0018808000022545457,[],
893,KUNXUM,0,Ag,4,9baed36b4dbe0911e50e11304b0318ced676eebae86b290955b7759cc60c9408,2,100,100,100,True,True,100,100,True,True,100,True,0,70990c3ffec37532fe6bdd06d4d077192e8f46b08d4947fb2ae48b6d9a8eb0bd,70990c3ffec37532fe6bdd06d4d077192e8f46b08d4947fb2ae48b6d9a8eb0bd,0.0025496000016573817,0.00019420002354308963,0.0005096000095363706,[],
894,NORHIL,4,Pd,4,86b4b662aa8595aa6fdfdc619d05cdc383b5c6cff61eb292f7f3c163c1ebc323,2,100,49,100,False,True,100,100,True,True,100,True,0,5e97e78d490b689b95cde27207ba1cedd762b6dc5e902bd2bac5bfd7ebbd42d8,5e97e78d490b689b95cde27207ba1cedd762b6dc5e902bd2bac5bfd7ebbd42d8,0.0031929999822750688,0.00017099999240599573,0.0004875000158790499,[],
895,TIFXUC,4,Ni,4,94a7029d7a126ea89ddc3aa001894d98e3fd40d073d74250dc7d836fa7a38db7,4,100,24,100,False,True,100,100,True,True,100,True,0,6405cd75826aa466dc6e704efe2c0483df56b66dfac20c5739dc424f926e618e,137fb13934aec7776a351e4fd72176d2d6bdf5f2b4469499ff3082d63e294b67,0.004124050014070235,0.00015780000831000507,0.000693199981469661,[],
896,OGIVEH,3,Pt,4,36b7d2b09c146c50d30d472f160cdfbb4a67809edccc76baf2ae88c62165d2ab,2,100,100,100,True,True,100,100,True,True,100,True,0,99f922a8e5c8d224d07a4087c31bad4bb7d8d72021777e9828109dc481ab1a5c,99f922a8e5c8d224d07a4087c31bad4bb7d8d72021777e9828109dc481ab1a5c,0.004121550009585917,0.00013880000915378332,0.0003981000045314431,[],
897,RAPJAW,3,Pt,6,9fc4e881d5fc725e6a0c916860fc4772325b4e30706c560dd42b40fdd126a785,48,100,9,100,False,True,100,100,True,True,100,True,0,4eec3eeb06e1aedf3ddade75219a3119e8fd3d7c6918d77f1b2de1c24900f3a5,4eec3eeb06e1aedf3ddade75219a3119e8fd3d7c6918d77f1b2de1c24900f3a5,0.0049512999976286665,0.00037689998862333596,0.016373499995097518,[],
898,TUKPEV,4,Pt,4,2db0580adbf05f176e356245eb5e29b3ef15c0aa23c729930d2ee3d07e474888,4,100,53,100,False,True,100,100,True,True,100,True,0,408e2e4d6d07ca0d81f9447b2a374a85c55f80e5ca08c72d47ec8a32d53f7a05,9f07b076fe2f6695209eee65831acd34948717a0e1c1fcf76f57ef220989939b,0.005571500005316921,0.0001674999948590994,0.0008155999821610749,[],
899,BIYYAK,0,Zn,4,0a4b8900bb2559638f05c4f455d8e8be6f81d2b49fe029ab1ad33cc810930278,4,100,53,100,False,True,100,100,True,True,100,True,0,b55b21af2873e89e1123b5267f9b52ef90417f620de6af1a25914549ea5267e1,8955305b506c2608b577b3a254c2924e924cbf412be6cf557b83869d5023090f,0.005543899998883717,0.0002466000150889158,0.001068499987013638,[],
900,VADTEA,2,Pd,4,a72b5a19321ac5b9ab2ff45c71731bc74d23efc0d6226295658c51c5cf9f7f6b,4,100,100,100,True,True,100,100,True,True,100,True,0,316ade0412c1c150fe47fe30a3f0a0e7cfbaa7707c5003efd1347c2233c91767,316ade0412c1c150fe47fe30a3f0a0e7cfbaa7707c5003efd1347c2233c91767,0.008111300005111843,0.00018099998123943806,0.0008445999992545694,[],
901,PIYVIF,2,Pt,4,96d8bf330d4638f5e6e3b1267b5be8e677e39520f361b551ccb335903ff56ac0,4,100,57,100,False,True,100,100,True,True,100,True,0,0b3f8c07dde7bbc720b04a56805134a37f51c41e5fbe43abcfc0f16e34c7e995,8e3273a10aed28288bd4490a9874ac7bd57b52f522f830b746a5a78a41091d05,0.007591650006361306,0.00016909997793845832,0.0007461000059265643,[],
902,LOQXIA,3,Pd,4,19ed6f35f5e9a141a6d61bd9ca768775ecb311d813b9c6255de8fd0a9619aa7a,2,100,53,100,False,True,100,100,True,True,100,True,0,0e7f8994b9d169627be2a1e01e6f92a976a74d1c7df3d4a990eedac9c1a32aae,56defb09196f59debaff37b36346f2162a17686226b64e3b9761d56587114e6f,0.0029597499960800633,0.00016009999671950936,0.0007074000022839755,[],
903,HUFPEG,2,Pd,4,e281c4f96e5f484f5b617d062bf95b5d31750c990fa5bb100c15a3580cb1b4a9,4,100,100,100,True,True,100,100,True,True,100,True,0,a5171734e0346d3c18763870395957636498bcdcb415e045ca29d816f1c72d47,a5171734e0346d3c18763870395957636498bcdcb415e045ca29d816f1c72d47,0.0063853500032564625,0.00016419999883510172,0.0007411999977193773,[],
904,XOQSUT,4,Pd,4,9966c85d8040f74781e3e88e47b472fb19176cb5e4db88e9f01e32ce7bc2dc90,2,100,100,100,True,True,100,100,True,True,100,True,0,734918941fdbda9a0daa51d88c392d45163dea9c9ffb54755f572894d01d40fb,734918941fdbda9a0daa51d88c392d45163dea9c9ffb54755f572894d01d40fb,0.0046919999876990914,0.00016029999824240804,0.0004419999895617366,[],
905,CITBEN,1,Pt,4,c669ed17cc0a4d1a2c9da4041599f3723916ed817d2673be76bd201f3d13e41f,4,100,43,100,False,True,100,100,True,True,100,True,0,67bee8a84525a20fa40e26d3618f0c3288c29aacad635a549232caec2d70ed6f,780e8399d853f572ff037e89714cc863af9b787b102a4d5c5011bdbe95ecb4eb,0.002580349988420494,0.0001500000071246177,0.0007256999961100519,[],
906,KOLTIQ,4,Ni,4,b7243fde5d1cf95299a3a3dfc9f3b3be455cf6c5a4e5a3fbb7eb72ea7c48e116,2,100,100,100,True,True,100,100,True,True,100,True,0,c82672532a800de55dcba459f4384cbb20ef41f2378eb33f11675661eecac9fd,c82672532a800de55dcba459f4384cbb20ef41f2378eb33f11675661eecac9fd,0.007212650016299449,0.00018599999020807445,0.00048049999168142676,[],
907,JUMJOT,3,Pd,4,610b63396d24ac0bbe3b7288a60c7b9f262e14c4c2ce46f993994e0f799eebc8,2,100,54,100,False,True,100,100,True,True,100,True,0,0c85936cbe557d60ceecf3be47d443f792ea706af20d7d6763f00a440cdf70d9,fb71b46626253c413544e46a95f2a0b10f3e2fdcd9579e926ede0d3de60b7244,0.002109950000885874,0.00015629999688826501,0.0004464999947231263,[],
908,MIDLIX,3,Pd,4,cd13459cc5de9684d8548a1cc3167e8bb23b98fc4a4c2ec1908c631176f9d69e,2,100,100,100,True,True,100,100,True,True,100,True,0,4cc70f0b44c16c1019f1f3cbdc98d6f0e7000818b0651df3b73cc064296c3ed6,4cc70f0b44c16c1019f1f3cbdc98d6f0e7000818b0651df3b73cc064296c3ed6,0.0032429999992018566,0.00016490000416524708,0.00045960000716149807,[],
909,GOYQES,1,Pt,4,f4d9405a728c71f9bc5f2e4ebe5629fc2eecb474faf4c504830d21ac064da903,2,100,53,100,False,True,100,100,True,True,100,True,0,076062ebce8fb527cd6ef8bbb9d62d654d5d9f27e451f11fc54f1ff7f6f43dde,3bd2db58ff4483ce412b4cb4462135f626b6bb283cedadb3156098f742b2f5a3,0.004257849985151552,0.00014899999951012433,0.00041700000292621553,[],
910,ITADOY,0,Cu,4,15b913332efea50048006ec9723456a322488bf9a54fc004725a958152663c8f,6,100,39,100,False,True,100,100,True,True,100,True,0,5e551b46c331681795826da44c052ae09b7c24702747a8491dd8ce1228cfa0fd,bca61baa9720111e8cfb0a7b244572293a24cc7095820af45f45d4d80f37d35c,0.008280249996460043,0.00015060001169331372,0.0009183000074699521,[],
911,XOVPEG,1,Pt,4,6dda3af2d6e978084625d1faeec87187ab3c4abe2ca6dfca0921232f15d17777,4,100,100,100,True,True,100,100,True,True,100,True,0,affaf454b1140e22d0f219477c8a8bbed5a08684dc19315dd90971c476538145,affaf454b1140e22d0f219477c8a8bbed5a08684dc19315dd90971c476538145,0.001833299989812076,0.000162499985890463,0.0007541000086348504,[],
912,IFIJAK,2,Pd,6,81b69f0c1904371a4d83c64ba883a5e3a400d2a84fe72b43e2aa25bf9e2644f0,2,100,64,100,False,True,100,100,True,True,100,True,0,3f701c1a6e94e6e42ca3cdabe4d429b1a64c15050e0cc08d133ca1779661a96c,3f701c1a6e94e6e42ca3cdabe4d429b1a64c15050e0cc08d133ca1779661a96c,0.00751174999459181,0.0002277999883517623,0.0007274000090546906,[],
913,CEMBOP,1,Zn,6,10131eb9efa008bfae97784e185fd69f5ba9cb36234c5f8de60b4153b9716ee0,2,100,53,100,False,True,100,100,True,True,100,True,0,ebce3d6dbbb9a15885ee3669b241abb828733af1f7b783362a6005897463512b,4df98810c0c31f6b54fec12c430cc549f647c9f075a5f46ddc8c93b0c7165341,0.006859900007839315,0.0001703999878372997,0.0004992999893147498,[],
914,UDUMUF,2,Pt,6,70d76d2e92489cd3bd728fab7a3ec8bb8a7b2dd0f59bc714bed4fb2727ca03d2,2,100,51,100,False,True,100,100,True,True,100,True,0,954ebfc1e144e1e59a9ffa211f6cc3289960e9293402c13b3503c5ce446cfb9c,954ebfc1e144e1e59a9ffa211f6cc3289960e9293402c13b3503c5ce446cfb9c,0.011615199997322634,0.000212200015084818,0.0006969000096432865,[],
915,MIGCIP,1,Pt,4,5e8813f284615d74bd7f0009d6632e947ca9fabf235f21b1925a05759a361b27,4,100,55,100,False,True,100,100,True,True,100,True,0,6ece4e5472238b2f7fbe1a2ec0bbeb957335f412a15efe168f880a26388544bf,6ece4e5472238b2f7fbe1a2ec0bbeb957335f412a15efe168f880a26388544bf,0.004065400004037656,0.00016060000052675605,0.0007337999995797873,[],
916,YAFYOU,2,Zn,4,a97187e09d12940ff7155773e4832159a3e4331b534ad91648d897b4cd8ffb1d,4,100,52,100,False,True,100,100,True,True,100,True,0,4e52096bd0d329d5e0424ee1f843a5dc03484dd8b52fbec08f21c531c62a8a7d,000b6a586457bfde498f68849a45e437ad88e39547f64bd14f45d0b1a1384d70,0.00245649999123998,0.00023750000400468707,0.0010489000123925507,[],
917,HIQFUI,2,Pd,4,e0ea5f736e507e849783d2ef06aa7726293b0aab72b163460d400da01ac47852,2,100,45,100,False,True,100,100,True,True,100,True,0,d5f6f8514f0852b813cf0ab8e02ffa26f850c0249af121e58d53634272b3a45a,d5f6f8514f0852b813cf0ab8e02ffa26f850c0249af121e58d53634272b3a45a,0.0049883500032592565,0.00021260001813061535,0.0006036999984644353,[],
918,BDPAPD,1,Pd,4,001b333d9043b12a29b09c79826472ffc1728dfbd99beff0c19d674b7a9c0291,4,100,100,100,True,True,100,100,True,True,100,True,0,8dd3266f5654073ec574ddecef2d6f96e38a6f68ced3b39ce693529c46a4223d,8dd3266f5654073ec574ddecef2d6f96e38a6f68ced3b39ce693529c46a4223d,0.005156800005352125,0.00017610000213608146,0.0007681999995838851,[],
919,GOSQOW,2,Ni,4,87037953efe0c381e299aaa3355625ec980a03a44f4ff312b78c380d389980a4,4,100,44,100,False,True,100,100,True,True,100,True,0,0385e187eb2f7b3bcd0d2e03f84be79b3ca717ee5784617d14f9d33c41b0a61a,0385e187eb2f7b3bcd0d2e03f84be79b3ca717ee5784617d14f9d33c41b0a61a,0.004100299993297085,0.00016219998360611498,0.0007947999984025955,[],
920,KEWBOG,1,Zn,4,c7dd37deca2b47565da76b5ae193ac4dcf2bacd966a6d75ea7d2bf83b5394e2d,4,100,58,100,False,True,100,100,True,True,100,True,0,545080387fe0ad8bebe3ea849a7dd451d71111ac6930a8fe1ffee0bb8b5f6850,545080387fe0ad8bebe3ea849a7dd451d71111ac6930a8fe1ffee0bb8b5f6850,0.0030304000101750717,0.00015120001626200974,0.0006315000064205378,[],
921,YIZKAV,3,Pt,4,a80abae030b4295574dee50ee51fbba53df282339089532d671eaa3b071b3e47,2,100,35,100,False,True,100,100,True,True,100,True,0,885163172f641b93e22ac6c52d9afc2de1a7e9223314c9db8254468a0c2bd431,c8eadf3bab5449124039fac966e92afa3c021f3b1004d5b66e04a381b866a8db,0.0030804999987594783,0.00014859999646432698,0.0004216000088490546,[],
922,EBUHUI,2,Zn,4,3050e956f42302b793757ab0cf38ffa3d4d97b6dd7a49864a33125f7b2e1d7aa,2,100,100,100,True,True,100,100,True,True,100,True,0,bde358038154048f181f8ced60f10a69f5f8c29479263c942b2000a1962e8dc2,bde358038154048f181f8ced60f10a69f5f8c29479263c942b2000a1962e8dc2,0.00617985001008492,0.00014449999434873462,0.000347200024407357,[],
923,NODKOI,2,Fe,4,35b85271b256cc9d180ce919a1f50d37c9347d8e3be95d9d4ca5133e0eec86b9,4,100,24,100,False,True,100,100,True,True,100,True,0,ee300bff06002d85e798fcd7dd8da718bd95ac1379a0b4238c09789ad59c1380,edf85d27900003d28b721d90992e9c499483a61b598762bda78efed92366207b,0.003644849988631904,0.0001435000158380717,0.0005587000050581992,[],
924,OFOCOD,4,Ni,4,ed40374002d0c0ca9511601536f83de011d3c336f23689e091481546cdc78175,2,100,100,100,True,True,100,100,True,True,100,True,0,1ffa547868b34328a00e0b5a8f156bdcfc6d202711a01695a27c036f4ecd7edc,1ffa547868b34328a00e0b5a8f156bdcfc6d202711a01695a27c036f4ecd7edc,0.002254400009405799,0.00012739998055621982,0.0003756999794859439,[],
925,YOGWOJ,4,Pt,4,b9946309bfcdbcab491131090cd31dec04377e3c3073927bcb0bdad0fbb08308,2,100,100,100,True,True,100,100,True,True,100,True,0,28b7c477475850c8aa9cba0fefa2291e16e2f94060da979768f486732754c8d3,28b7c477475850c8aa9cba0fefa2291e16e2f94060da979768f486732754c8d3,0.002543149996199645,0.00021800000104121864,0.000679599994327873,[],
926,ROLROB,4,Pd,4,51e4e520ab3328c483fdb7602be7a54cf7e0381e65517a4d25a8b332b70a7678,4,100,100,100,True,True,100,100,True,True,100,True,0,7a242ce21e3183db929eff0d137b9f084d69c7156cb820a5c3cc1edd37971d23,7a242ce21e3183db929eff0d137b9f084d69c7156cb820a5c3cc1edd37971d23,0.006314400015980937,0.0002691999834496528,0.0013336999982129782,[],
927,CEMBEF,1,Zn,6,603f9c4606c94ceefad4d3a3d67e051d3497573f893c734976427e88eab17542,2,100,100,100,True,True,100,100,True,True,100,True,0,4a80ab83dbb181be1ccdd8319b029aba07611bc97dba6056e35e75875f31628a,4a80ab83dbb181be1ccdd8319b029aba07611bc97dba6056e35e75875f31628a,0.006482950004283339,0.00017450001905672252,0.0005120999994687736,[],
928,CEJYAT,2,Pd,4,b64207106d392b8ce951cebfe77d9e02257307458b4366b7de70b145e3d1c357,4,100,100,100,True,True,100,100,True,True,100,True,0,1c63d091a6e4d262ccbc63500374bbd345c4c2b711f4cb867ebb90d0ba40cfdf,1c63d091a6e4d262ccbc63500374bbd345c4c2b711f4cb867ebb90d0ba40cfdf,0.006329249983537011,0.00017680000746622682,0.0007581000099889934,[],
929,QAKQIC,1,Rh,4,05c78b65d8ae2ddbff90895ef09b1546f083355364be273c2e8312725b7b5338,2,100,100,100,True,True,100,100,True,True,100,True,0,79c7f1b5ec59414200988cadd75ac6421ec566f5aaa57ab64d74ce1c19d33e43,79c7f1b5ec59414200988cadd75ac6421ec566f5aaa57ab64d74ce1c19d33e43,0.006201549986144528,0.00016419999883510172,0.00046159999328665435,[],
930,QIXFIM,2,Rh,4,f237d03c92a6edd5fcb3e192d6d5f332002621fb33868b4e6003702ddd99ff1b,24,100,46,100,False,True,100,100,True,True,100,True,0,1cc756d9ff13bf6134aa4ded2b0c40445ccc3652b3c299865d3203f00cb9c98c,f930bf58a19cf7e64a79445824cea4140513e7278a02cf48b16fa2823d517d0f,0.008358250022865832,0.0002193999825976789,0.003189200011547655,[],
931,MOFCAO,3,Rh,6,7c86665837e669a9d2bf936c48cf88dc936796ca27ff076c7f2067c0a536cbd8,2,100,52,100,False,True,100,100,True,True,100,True,0,007005a82a59fb1a8fa2cbcc8e2d68ba79e9334adfe339a64b81d74d58dc4dc4,24d52540cb410788df3259069b99e1235d00348f966edd10a3f58ed45552fc84,0.010595200001262128,0.0002280999906361103,0.0007276999822352082,[],
932,DPPNFE,2,Fe,4,5928c1353d8d093239bb6a227d6d94ca701d33260690a6f1f6a979ede4d5e93b,4,100,47,100,False,True,100,100,True,True,100,True,0,6a0a82e7bd995a2af881377ed3ebe5ac837377c33b404662cbc993f1605b64ef,207293276b863b9320bd7461eac90f5abd9aedc619f0504c9e94674911ff3360,0.005394300009356812,0.00015400000847876072,0.0006365000153891742,[],
933,MERJOJ,4,Cr,6,f8ff53b84710878c4e5d1c8d8f2ffffc7a90d2ef8f397f5f8a36d97919049702,120,100,8,100,False,True,100,100,True,True,100,True,0,1da27b917e87d3d902662b3637363e2b1fa34f6f08cbc10881d7f89cfda3eccd,3bcd74b510951f75dca41bcd4e47d9e522335c9c564d913baef652f99220d79a,0.004629100003512576,0.00026210001669824123,0.04245269999955781,[],
934,QOLJAE,1,Ir,6,733d401a5ac8f33979d2c53d03ec5d33d7ec8bbd7b6993d8b921222f6c026c4d,2,100,46,100,False,True,100,100,True,True,100,True,0,9a9c556f25f8d26adf7768c2e9e3dcb339eb961e6d1f1168ae67fd9bb07fb9a5,9a9c556f25f8d26adf7768c2e9e3dcb339eb961e6d1f1168ae67fd9bb07fb9a5,0.007715050000115298,0.00023350000265054405,0.0008254999993368983,[],
935,ZIJZOH,2,Cr,6,65750b18cc29c5f5d26896ec10d29ec0668ca3b05c1cf947b0750f20f4f521dc,120,100,6,100,False,True,100,100,True,True,100,True,0,fc6d78589624f1d8f4a9afbd30e520b72dd0d3a929499fd5e0e6d30bc503358d,caf1d07e48171e67fa3df73404f0a473ef29e8d955c3c57d597cd050d6a5be66,0.003638099995441735,0.00023939998936839402,0.040127099986420944,[],
936,DENPOC,4,Cr,6,c19c025bf492fdbd83db130c761969afe75205f24b6922b68681889df9b12bb9,48,100,8,100,False,True,100,100,True,True,100,True,0,56249a82d0c644580805102e6b6409b14104c58d1214db900358d1df922079b1,442b50afd3b70d6991b0066cdd917a1c84df15b1024df1ed1cb05e468580feb4,0.008644250003271736,0.00024349999148398638,0.01650200001313351,[],
937,IKUYAO,1,Ir,4,d3ddd2074b4d89d7af2f0841033c9df1a0b871e23111ee311ce4fca0e5e36aec,6,100,34,100,False,True,100,100,True,True,100,True,0,16b060396b1ed48116f7501b1f78de2dbb43dccd96af8632451043e9f560ede6,2f4ed18db65fcc44c8a22f2b8c72b160de01350eedf5400a35c6085b93d733b4,0.007983650008100085,0.00017389998538419604,0.0011393000022508204,[],
938,NUXPAY,3,Ir,5,000c6e50abe90703a6c0ce40cc4ab30885dd948aa05df260dc9aa668ed821263,2,100,100,100,True,True,100,100,True,True,100,True,0,6e02446c4ab29fbf78717a80f284c4b9a8d2f6728c056a2ec4a05410075fcaa3,6e02446c4ab29fbf78717a80f284c4b9a8d2f6728c056a2ec4a05410075fcaa3,0.007994000014150515,0.00020549999317154288,0.0006173000147100538,[],
939,KIWYOG,4,Ir,5,67b27ca20dd7ef89bb3b6e94d9dd6093792acddffb08ef1dfdc19444364f4414,2,100,55,100,False,True,100,100,True,True,100,True,0,81b4611262d57f4ce1138f7d183e3ea24b6d6bf92c57738068d2b4c5e2007f19,32ab44149f9afaf9d99d1c4e51cf9fa436557a5c6328d929fbbdf7e071315f4c,0.0032674499962013215,0.00016640001558698714,0.0005130999779794365,[],
940,YABNUK,3,Ni,4,74d45713bb512824179e56d7cfeb539612bd4391ac09002ca23bf804c4c7c708,4,100,100,100,True,True,100,100,True,True,100,True,0,814224b58163db0d80d38f9e3d780c708570a941c401244d6233d88588394fcc,814224b58163db0d80d38f9e3d780c708570a941c401244d6233d88588394fcc,0.005186649999814108,0.00016769999638199806,0.0007617000082973391,[],
941,ISIYAK,1,Fe,5,6ee00f25fa977a3e1914288eb1fd02be409848df9381bdcc1b5d78b2f6d04550,12,100,36,100,False,True,100,100,True,True,100,True,0,15be3fe0b29f5ab02b9d73d91b2cec3886a1324ce4c71bae37bba54f17a349c6,33c9b99c8f37110242cddb39755e2d03d15212cb5e8f592e5be0aefc1eb5ed36,0.0032866999972611666,0.00018200001795776188,0.002208299993071705,[],
942,POTCDR,2,Cr,6,ba32b664f1a2bc19b33ab7f68909eb249e91b94933dd4427ff30acdfb8406d32,48,100,32,100,False,True,100,100,True,True,100,True,0,ee91eb89256378d56da80d0ba79f8eac673c838606df7d82100df751b761ca35,95fc55548e01e0910cfd3937e823d56d6f95361e43e97fa7df441a51f5462ef5,0.013853400014340878,0.0003617999900598079,0.01844899999559857,[],
943,CAZRUR,1,Pd,4,c3e1ed7ec97b9845932998e85710c75937b678bb756e3bcef50ed3dd4216c777,2,100,57,100,False,True,100,100,True,True,100,True,0,55f1d11a606335aa1ecf15f4bf3a7469897cb25fea4324a296c8434ef3d3fcbd,2a9a0f0a1d5c045047768c0dff503b5d9c05b5656b11c542da8b2954c8944637,0.004611950003891252,0.00018179998733103275,0.00047810000251047313,[],
