L3_hash,n_records,n_refcodes,unique_L0,unique_L1,unique_L2,CN,metal,ligand_signature,geometry_span,max_pairwise_CShM_distance,crosses_shape_boundary,representative_refcodes
83754268134,2,2,2,1,1,4,Pt,Cl;[H]C1NC(N(C2CC(C3NC([H])C4C(C3[H])C([H])([H])C3([H])C([H])([H])C4([H])C3(C([H,0.01,0.0224,False,CAZXIO;CAZXOU
380209810059,2,2,2,1,1,4,Pt,Cl;Cl;[H]N([H])[H];[H]OC(=O)C([H])([H])N([H])[H],0.01,0.0141,False,CCAPGC11;CCAPGC12
744204652563,3,3,3,2,1,6,Cd,[H]c1nc(C([H])([H])C([H])(C(=O)O)N([H])[H])c([H])n1[H];[H]c1nc(C([H])([H])C([H]),0.01,5.99,True,CDHIST11;CDHIST12;CDHIST13
138645275439,2,2,2,1,1,6,Co,[H]C1C([H])C([H])N(O)C([H])C1C(=O)O;[H]C1C([H])C([H])N(O)C([H])C1C(=O)O;[H]O[H];,0.01,0.2302,False,CEBDIW;CEBDIW01
158120491109,4,4,3,1,1,4,Ni,[H]C([H])([H])C#N;[H]C1=C([H])N(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H]),0.01,0.0141,False,CEBFUN01;CEBGEY;CEBGIC01;CEBGIC02
786760834186,2,2,2,1,1,4,Pd,Cl;Cl;[H]C(=NC1C(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])C([H])C([H])C1C([H]),0.01,1.55,False,CEBNON;JIMXAF
80383341498,3,3,3,2,1,6,Co,[H]O[H];[H]O[H];[H]c1nc(C(=O)O)c([H])n1[H];[H]c1nc(C(=O)O)c([H])n1[H],0.01,0.4301,True,CEDZAO;CEDZAO01;CEDZAO02
878865915890,3,3,3,1,1,4,Zn,Cl;Cl;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H],0.01,0.0141,False,CEFFOI;CEFFOI01;CEFFOI02
899068431967,2,2,2,1,1,6,Ti,Cl;Cl;Cl;Cl;[H]C1NC([H])C([H])C([H])C1[H];[H]C1NC([H])C([H])C([H])C1[H],0.01,0.0141,False,CEFQEJ;CEFQIN
41199083404,2,2,2,2,2,4,Pt,Cl;Cl;[H]C1=C([H])N(C([H])([H])[H])CN1C([H])([H])[H];[H]C1=C([H])N(C([H])([H])[H,0.01,8.63,False,CEFZEW;CEFZIA
174968940944,2,2,2,2,2,4,Pt,[H]C([H])([H])C([H])([H])P(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H];[,0.01,8.2,False,CEHQAH;CEHQAH01
637146012212,2,2,2,1,1,4,Cu,[H]N1C([H])([H])C([H])([H])N=C(C([H])([H])[H])C([H])([H])C(C([H])([H])[H])(C([H],0.01,0.0141,False,CEJNMG02;EPASOE
716438483708,2,2,2,2,2,4,Pt,[H]C1C([H])C([H])C(P2C([H])([H])C([H])([H])P(C3C([H])C([H])C([H])C([H])C3[H])C([,0.01,5.66,False,CEQROG;MIGGOZ
289999893172,2,2,2,1,1,4,Fe,Cl;Cl;[H]C1=C([H])N(C2C(C([H])([H])[H])C([H])C(C([H])([H])[H])C([H])C2C([H])([H],0.01,0.1105,False,CEQSAU;CEQSAU01
731472947770,2,2,2,1,1,4,Cu,[H]C(=Nc1c(C([H])([H])[H])n(C([H])([H])[H])n(C2C([H])C([H])C([H])C([H])C2[H])c1=,0.01,0.01,False,CESBIM;CESBIM01
699669409941,2,2,2,2,2,4,Cu,Cl;Cl;[H]OC([H])([H])C([H])([H])O[H],0.01,8.24,False,CETDCU10;GLYCUH
61947643071,2,2,2,1,1,4,Pd,[H]C1C(C([H])([H])[H])NC(S)NC1C([H])([H])[H];[H]C1C(C([H])([H])[H])NC(S)NC1C([H],0.01,0.4701,False,CEZHIY;CEZHIY01
874642529898,3,3,2,1,1,4,Cu,[H]C(=NC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C1C([H])C([,0.01,0.0141,False,CHSALC01;CHSALC03;CHSALC04
683001651476,2,2,2,2,2,4,Cu,[H]N([H])C1([H])C([H])([H])C([H])([H])C([H])([H])C([H])(N([H])[H])C1([H])[H];[H],0.01,8.06,False,CHXCUA;CHXCUB
923037712046,3,3,2,1,1,4,Ni,[H]C1C([H])C([H])C2NC(S)C(S)NC2C1[H];[H]C1C([H])C([H])C2NC(S)C(S)NC2C1[H],0.01,0.01,False,CIFLEK;CIFLIO;ICADEV
865842387745,3,3,2,1,1,4,Pd,Cl;Cl;[H]OC(=O)C1C([H])C(C2C([H])C([H])C([H])C([H])C2[H])NC2C([H])C([H])C([H])C(,0.01,0.0141,False,CIJDUU;CIJDUU01;CIJFAC
568888035985,3,3,3,1,1,4,Hg,[H]C1=C([H])N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C(=S)N1B([H])(N1C(,0.01,0.04,False,CIJNUF;CIJNUF01;CIJNUF02
720429251529,2,2,2,2,1,5,Co,Cl;[H]C1NC(C([H])([H])N(C([H])([H])C2NC3C([H])C([H])C([H])C([H])C3C([H])C2[H])C(,0.01,3.33,False,CIJTOH;SOBSUZ
978103363200,2,2,2,2,1,4,Ni,[H]C1([H])C([H])([H])C([H])([H])C([H])(P(C2([H])C([H])([H])C([H])([H])C([H])([H],0.01,0.1204,False,CIKHEM;CIKHUC
576234616506,3,3,3,1,1,4,Zn,Cl;Cl;[H]c1c(C([H])([H])[H])nn([H])c1C([H])([H])[H];[H]c1c(C([H])([H])[H])nn([H],0.01,0.0224,False,CIRVOO;CIRVOO01;CIRVOO02
404723072888,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1NC(C2=NC(C([H])([H])[H])(C([H])([H])[H])C(C([H])([H])[H])(C([H])([H]),0.01,0.01,False,CIWTEI;MUYHUJ01
429734771804,2,2,2,1,1,4,Ni,Br;Br;[H]C1C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])C(N=C(C(=NC2C(C([H])(C([,0.01,0.0141,True,CIXZAM;CIXZAM01
671675942439,3,3,3,2,2,4,Rh,C#O;C#O;Cl;Cl,0.01,8.68,False,CIYYIT;HIZWAP;JAGXUO
863463438452,2,2,2,1,1,4,Zn,Cl;Cl;[H]C1NC([H])C([H])C(C([H])([H])[H])C1[H];[H]C1NC([H])C([H])C(C([H])([H])[H,0.01,0.0224,False,CMPYZN;CMPYZN03
836054146101,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1C([H])C([H])C(P(OC([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])(OP(C2C,0.01,0.01,False,COBWEW;CODDIJ
825141606779,2,2,2,1,1,4,Ni,Cl;[H]C(C(=O)C([H])([H])C(C1C([H])C([H])C([H])C([H])C1[H])(C([H])([H])[H])C([H]),0.01,0.0224,False,COFWUP;COFWUP10
486410148093,2,2,2,1,1,4,Ni,[H]C1C([H])C([H])C(P(C([H])([H])[H])C([H])([H])[H])C([H])C1[H];[H]C1C([H])C([H]),0.01,0.0141,False,COMGOC;COMGOC01
101906942404,8,8,2,1,1,4,Co,[H]c1c([H])c([H])c2c3nc4nc(nc5[nH]c(nc6nc(nc([nH]3)c2c1[H])C1C([H])C([H])C([H])C,0.01,0.0141,False,COPTCY01;COPTCY05;COPTCY07;COPTCY08;COPTCY10;COPTCY11
416054049776,2,2,2,1,1,4,Pd,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])(C2C([H])C([H])C([H]),0.01,0.01,False,COQNUT;VUSSOT
719816642045,2,2,2,1,1,4,Co,C#O;C#O;C#O;[H]C([H])([H])P(C([H])([H])[H])C([H])([H])[H],0.01,0.2902,False,COSCAO;ZUWGEF
851835231171,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1NC(N([H])[H])C([H])C([H])C1[H];[H]C1NC(N([H])[H])C([H])C([H])C1[H],0.01,0.0224,False,COSXIR;COSXIR01
667918762702,36,36,23,1,1,4,W,S;S;S;S,0.01,0.34,False,COXTOZ;CURMEI;EMUGID;GAPKAK;GAPKEO;HIQQUU
556345279271,2,2,2,1,1,4,Ag,Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H,0.01,0.4201,False,CTPPAG01;OJAPUL
939422266729,3,3,3,1,1,4,Cu,[H]C1C([H])C([H])C(C(O)C([H])C(O)C([H])([H])[H])C([H])C1[H];[H]C1C([H])C([H])C(C,0.01,0.0141,False,CUBEAC01;CUBEAC02;CUBEAC03
826655424866,2,2,2,2,1,5,Co,[H]C1C(Cl)C([H])C(C([H])([H])N(C([H])([H])C2C([H])C(Cl)C([H])C(Cl)C2O)C([H])([H],0.01,4.44,True,CUDDEM;CUDDEM01
528467336941,2,2,2,2,1,5,Co,Cl;Cl;[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C(Cl)C2[H])C([H])C([H])C1[H],0.01,4.47,True,CUKFUL;CUKFUL01
746750722347,2,2,2,1,1,4,Cu,[H]N([H])C(C(=O)O)(C([H])([H])[H])C([H])([H])[H];[H]N([H])C(C(=O)O)(C([H])([H])[,0.01,0.7001,False,CUPZAO;CUPZAO10
655029391579,2,2,2,1,1,5,Ir,C#O;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C([H])([H])P(C2C([H])C(,0.01,0.01,False,CUQHUU;CUQHUU01
183859553157,5,5,2,1,1,4,Cu,[H]C(=O)C1C([H])C([H])C([H])C([H])C1O;[H]C(=O)C1C([H])C([H])C([H])C([H])C1O,0.01,0.0141,False,CUSALA03;CUSALA04;CUSALA05;CUSALA06;CUSALA07
538359679242,2,2,2,1,1,4,Pt,Cl;Cl;[H]C1C([H])C([H])C(C2([H])N=C(C(C3=NC([H])(C4C([H])C([H])C([H])C([H])C4[H],0.01,0.0224,False,CUXKUD;CUXKUD01
631600504631,3,3,2,2,2,4,Au,[H]C1C([H])C(S)C(S)C(C#N)C1[H];[H]C1C([H])C(S)C(S)C(C#N)C1[H],0.01,8.57,False,DADFOI;DADFUO;DADGAV
96633352110,2,2,2,1,1,4,Ni,C#N;C#N;[H]C([H])([H])C([H])(P(C([H])([H])C([H])([H])P(C([H])(C([H])([H])[H])C([,0.01,0.01,False,DAGLED;DAGLED01
695380378486,2,2,2,2,1,6,Cu,O=[N+]([O-])O;O=[N+]([O-])O;[H]N([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H],0.01,0.5401,False,DAGTAG;DAGTAG01
852793839017,4,4,4,1,1,6,Ni,[H]O[H];[H]O[H];[H]c1nc(-c2nc([H])c([H])n2[H])n([H])c1[H];[H]c1nc(-c2nc([H])c([H,0.01,1.04,False,DAIMNI;ITAXIK;ITAYAD;LOFFIW
499434549192,2,2,2,1,1,4,Ru,C#O;[H]N(C([H])([H])C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([,0.01,0.0141,False,DAJDAW;INALIU
565056585942,2,2,2,1,1,4,Cu,[H]C1C([H])C([H])N([H])C([H])C1C(=O)O;[H]C1C([H])C([H])N([H])C([H])C1C(=O)O;[H]O,0.01,0.0141,False,DAZXIO;DAZXIO01
38711035896,3,3,3,1,1,6,Ni,N=C=S;N=C=S;[H]c1nn([H])c([H])c1[H];[H]c1nn([H])c([H])c1[H];[H]c1nn([H])c([H])c1,0.01,0.1503,False,DECXAL;DECXAL01;DECXAL02
229563419571,2,2,2,1,1,4,Mn,Cl;Cl;[H]C1C([H])C([H])C(P(=O)(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([,0.01,0.0224,False,DEGGIF11;DEGGIF13
448994716072,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1NC([H])C([H])C(Cl)C1[H];[H]C1NC([H])C([H])C(Cl)C1[H],0.01,0.0224,False,DEJBOK;DEJBOK01
693506780292,2,2,2,1,1,6,Fe,Br;Br;[H]c1c2nc(c([H])c3[nH]c(c([H])c4nc(c([H])c5[nH]c1C1C([H])C([H])C([H])C([H],0.01,0.0316,False,DEQPAT;DEQPAT01
306445295651,2,2,2,2,1,4,Hg,N#CS;N#CS;[H]C1C([H])C([H])N([H])C(S)C1[H];[H]C1C([H])C([H])N([H])C(S)C1[H],0.01,0.7001,False,DERQIA;DERQIA01
764166512485,3,3,3,1,1,4,Pd,[H]C(=NN=C(S)N([H])[H])C1C([H])C([H])C([H])C([H])C1O;[H]C1C([H])C([H])C(P(C2C([H,0.01,0.0316,False,DEYVUZ;DEYVUZ01;DEYVUZ02
523331741388,2,2,2,1,1,4,Pt,Cl;Cl;[H]C(=C([H])P(C1C([H])C([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C([H])C1,0.01,0.0906,False,DEZJEA;HINCIQ
777583581489,2,2,2,1,1,4,Ni,Cl;Cl;Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H,0.01,0.1803,False,DIDMAG;POQJEM
850628824145,2,2,2,1,1,6,Cu,[H]C1C([H])C([H])C([N+](=O)[O-])C(C(=O)O)C1[H];[H]C1C([H])C([H])C([N+](=O)[O-])C,0.01,1.0,False,DIFKAG;DIFKAG01
759965181611,3,3,3,2,1,4,Ni,[H]C([H])[H];[H]N(C([H])([H])C([H])([H])P(C([H])(C([H])([H])[H])C([H])([H])[H])C,0.01,0.1703,False,DIJPEU;DIJPIY;DIJPOE
139802872947,2,2,2,1,1,4,Zn,Cl;Cl;[H]C1([H])C([H])([H])C([H])(C(=O)O)N([H])([H])C1([H])[H];[H]C1([H])C([H])(,0.01,0.0141,False,DIKVOI;DIKVOI01
880229211119,2,2,2,1,1,6,Mn,Br;Br;[H]c1nn([H])c([H])c1[H];[H]c1nn([H])c([H])c1[H];[H]c1nn([H])c([H])c1[H];[H,0.01,0.3601,False,DIMPEU10;DIMPEU11
919507697231,3,3,2,1,1,4,Ni,[H]C(=NC([H])([H])[H])C1C([H])C([H])C([H])C(OC([H])([H])C([H])([H])[H])C1O;[H]C(,0.01,0.0141,False,DIMREW10;DIMREW11;DIMREW13
449568778564,2,2,2,2,1,4,Ni,[H]C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([,0.01,5.19,True,DITMUO;GAYBIT
22473039320,2,2,2,2,1,6,Cu,[H]OC(OC([H])([H])[H])(C1NC([H])C([H])C([H])C1[H])C1NC([H])C([H])C([H])C1[H];[H],0.01,4.16,False,DITZAI;RORHOV01
555516437749,2,2,2,1,1,6,Mn,Br;C#O;C#O;C#O;[H]C1C([H])C([H])C(N([H])C([H])([H])C2=NC3C([H])C([H])C([H])C([H],0.01,0.2102,True,DIXJEC;DIXJEC01
794371452590,2,2,2,1,1,4,Zn,SSSSSS;[H]C1C([H])C(C2NC(C([H])([H])[H])C([H])C([H])C2[H])NC(C([H])([H])[H])C1[H,0.01,0.0141,False,DIYVEQ;DIYVEQ01
641037686151,2,2,2,1,1,4,Pd,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.01,0.0224,False,DIZYAN;DIZYAN01
406857934271,2,2,2,1,1,5,Co,Cl;Cl;[H]C1C2NC(C([H])C1[H])C1(OC([H])([H])C([H])([H])O1)C1NC(C([H])C([H])C1[H]),0.01,0.1204,False,DOBVUL;DOBVUL01
67207338897,7,7,6,2,2,4,Au,I;I;I;I,0.01,8.84,False,DOFSAW;DOFSEA;DOFSIE;IPUNAI;MEQRUZ;XEQRIW
224169856459,2,2,2,1,1,4,Re,S;S;S;S,0.01,0.3102,False,DOFYOM;DUJWUA12
386851051233,2,2,2,1,1,4,Cu,Cl;Cl;[H]OC1NC(F)C([H])C([H])C1[H];[H]OC1NC(F)C([H])C([H])C1[H],0.01,0.0141,False,DOKGET;DOKGET01
86518889046,2,2,2,1,1,6,Ni,O=N=O;O=N=O;[H]N([H])C([H])([H])C([H])([H])C([H])([H])N([H])[H];[H]N([H])C([H])(,0.01,0.1304,False,DOKWAB;DOKWAB01
551678347965,2,2,2,1,1,4,Ag,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.01,0.7901,False,DOMJAR;XIWSON
50366391386,2,2,2,1,1,4,Pt,Cl;Cl;[H]C1C([H])C(C#N)C([H])C([H])C1Br;[H]C1C([H])C(C#N)C([H])C([H])C1Br,0.01,0.0141,False,DOQNUU;DOQNUU02
462755382547,4,4,4,1,1,6,Co,[H]O[H];[H]O[H];[H]c1nc([H])n([H])c1[H];[H]c1nc([H])n([H])c1[H];[H]c1nc([H])n([H,0.01,0.2102,False,DOXBEX;PAGBEE;PANQUR;YAGBAK
841198670977,2,2,2,1,1,6,Re,Cl;Cl;Cl;Cl;[H]C([H])([H])C([H])([H])P(C([H])([H])C([H])([H])[H])C([H])([H])C([H,0.01,0.0906,False,DOZVAP01;DOZVAP02
472198368596,2,2,2,1,1,4,Cr,[H]C([H])([H])C(N)(C([H])([H])[H])C([H])([H])[H];[H]C([H])([H])C(N)(C([H])([H])[,0.01,0.0316,False,DUHBUD;DUHBUD10
552464996481,2,2,2,1,1,4,Pd,Cl;Cl;[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H],0.01,0.0224,False,DUPTEO;DUPTEO01
82128048528,3,3,2,1,1,4,Pd,[H]C1NC(N=C(O)N(C([H])([H])[H])C([H])([H])[H])C([H])C(C([H])([H])[H])C1[H];[H]C1,0.01,0.0141,False,DUQRIU;DUQROA;DUQRUG
496888761450,2,2,2,1,1,6,Co,[H]C1C([H])C(C(=O)O)C([H])C([H])C1OC([H])([H])[H];[H]C1C([H])C(C(=O)O)C([H])C([H,0.01,0.2302,False,DUQZIZ;DUQZIZ01
607483060685,3,3,3,1,1,6,Ni,[H]C1C([H])C([H])C2C(N=NN2C([H])([H])C(=O)O)C1[H];[H]C1C([H])C([H])C2C(N=NN2C([H,0.01,0.32,False,DUWQES;DUWQES01;DUWQES02
199029031241,4,4,4,2,2,5,Cu,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]O[H];[H]O[H],0.01,5.53,False,ECAFIX06;ECAFIX11;ECAFIX14;ECAFIX15
174628060985,2,2,2,1,1,6,Zn,[H]C1C(C(=O)O)NC(C(=O)O)C([H])C1[H];[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C,0.01,0.01,True,ECULAQ;ECULAQ01
383435970121,2,2,2,1,1,4,Cu,[H]C1C([H])C2C([H])C([H])C(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])NC2C2,0.01,0.0906,True,EDOFEJ;EDOFIN
612413290963,2,2,2,1,1,6,Fe,[H]B([H])([H])C#N;[H]B([H])([H])C#N;[H]C1NC(N2N=N(C([H])([H])[H])C(C3C([H])C([H],0.01,0.4401,False,EFAKAB;EFAKAB01
191074242940,2,2,2,2,1,6,Mn,[H]OC(=O)c1c(C(=O)O)nc([H])n1[H];[H]OC(=O)c1c(C(=O)O)nc([H])n1[H];[H]O[H];[H]O[H,0.01,1.25,False,EMIBAD;EPASIY
601702741819,2,2,2,2,1,6,Mn,[H]C1C([H])C([H])C2C([H])C3C(=O)N([H])N=C(O)C3NC2C1[H];[H]C1C([H])C([H])C2C([H]),0.01,1.24,False,EMOQEE;EMOQEE01
224315209333,2,2,2,1,1,4,Rh,C#O;C#O;[H]C1C([H])C(C([H])(C([H])([H])[H])C([H])([H])[H])C(NC(C([H])C(NC2C(C([H,0.01,0.8201,False,ENAQOA;ENAQOA01
930157218233,2,2,2,1,1,4,Cu,Br;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H,0.01,0.0141,False,ENUGAW;ENUGAW01
448619045886,2,2,2,2,2,4,Pd,I;I;[H]C1C([H])C([H])C(C2CN(C([H])([H])C([H])([H])[H])NN2C([H])([H])[H])C([H])C1,0.01,8.11,False,ENUVEP;ENUVIT
747761006060,2,2,2,1,1,6,Mn,[H]O[H];[H]O[H];[H]O[H];[H]O[H];[H]c1nc([H])n(C2C([H])C([H])C(C(=O)C3C([H])C([H],0.01,0.1105,False,EPEHEP;KEFVEA
175329718918,2,2,2,1,1,4,Zn,Cl;Cl;[H]C1C([H])C([H])C(N([H])[H])C(N([H])[H])C1[H],0.01,0.0224,False,EQAXUR;EQAXUR01
471048565681,2,2,2,1,1,6,Co,N=C=S;N=C=S;[H]C(=C([H])C1C([H])C([H])C([H])C(C([H])=C([H])C2NC([H])NC([H])C2[H],0.01,0.051,False,EQOXIR;EQOXIR01
600558673918,2,2,2,1,1,4,Pt,[H]C([H])([H])C#N;[H]C([H])([H])C#N;[H]C([H])([H])OC(=O)C1(C2(C(=O)OC([H])([H])[,0.01,0.1903,False,ERAHAI;ERAHEM
41863548506,2,2,2,1,1,6,Cd,N=C=S;N=C=S;[H]C1NC2C3NC([H])C([H])C([H])C3C([H])C([H])C2C([H])C1[H];[H]C1NC2C3N,0.01,1.74,False,EREVUT;EREVUT01
931550327865,2,2,2,1,1,6,Fe,C#N;C#N;[H]c1c2nc(c([H])c3[nH]c(c([H])c4nc(c([H])c5[nH]c1C1C([H])C([H])C([H])C([,0.01,0.1005,False,ERIMEZ02;QORKUF
304216802085,2,2,2,1,1,4,Cu,Cl;[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H,0.01,0.0141,False,ERINUP;ERINUP01
604551408443,2,2,2,1,1,6,Ni,N#CNC#N;N#CNC#N;[H]c1nc([H])n(C([H])([H])C([H])([H])[H])c1[H];[H]c1nc([H])n(C([H,0.01,0.2502,False,ERUSES;ERUSES02
152466697656,2,2,2,1,1,4,Hg,Cl;Cl;[H]C([H])([H])C(N=[Te]1N(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])[,0.01,0.1005,False,ETANUI;ETAPAQ
792466325125,2,2,2,1,1,5,Cu,[H]C1NC(C([H])([H])N([H])C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])C([H],0.01,0.0141,False,EVERIG;EVERIG01
197210372434,2,2,2,1,1,4,Pd,[H]C(=NC1C([H])C([H])C(N(C([H])([H])[H])C([H])([H])[H])C([H])C1[H])C1C([H])C([H],0.01,0.2402,False,EVEROM;EVEROM01
200786833329,2,2,2,1,1,4,Pd,[H]C([H])([H])C(=O)O;[H]C1C([H])C([H])C(C([H])([H])P(C(C([H])([H])[H])(C([H])([H,0.01,0.01,False,EWIBAQ;EWIBAQ01
414175965588,2,2,2,2,1,4,Zn,Cl;Cl;Cl;[H]C1([H])C([H])([H])C([H])([H])N2([H])C([H])([H])C3([H])C([H])([H])C([,0.01,0.5101,False,EWOZOG;EWOZUM
644313835390,3,3,3,2,1,5,Cu,N=N=N;[H]C1NC(C([H])([H])N(C([H])([H])C2NC([H])C([H])C([H])C2[H])C([H])([H])C2NC,0.01,4.54,False,EXEPUS;EXEPUS01;EXEPUS02
640517489483,2,2,2,1,1,6,Ni,[H]C1NC(C(=O)O)C([H])C2C([H])C([H])C([H])C([H])C12;[H]C1NC(C(=O)O)C([H])C2C([H]),0.01,0.2302,False,EXOZEW;EXOZEW01
907591368236,2,2,2,1,1,6,Co,N=C=S;N=C=S;[H]C1NC([H])C(C([H])([H])[H])C([H])C1[H];[H]C1NC([H])C(C([H])([H])[H,0.01,0.0707,False,EYAROM;EYAROM01
910181196867,3,3,2,1,1,4,Zn,[H]c1c([H])c([H])c2c3nc4nc(nc5[nH]c(nc6nc(nc([nH]3)c2c1[H])C1C([H])C([H])C([H])C,0.01,0.0141,False,EYEYOZ;PTHCZN02;PTHCZN03
575528364636,2,2,2,1,1,4,Cu,[H]C(C(O)C([H])([H])[H])C(O)C([H])([H])[H];[H]C1NC(C2NC([H])C([H])C(C([H])([H])[,0.01,0.0316,False,EYIKIG;EYIKIG01
783499921423,3,3,3,1,1,4,Cu,[H]N([H])C(=S)N([H])C([H])([H])[H];[H]N([H])C(=S)N([H])C([H])([H])[H];[H]N([H])C,0.01,0.91,False,EYOTUI;RIQJUX;VIKFEB
444301619612,2,2,2,1,1,6,Zn,[H]C(=C([H])C1C([H])C([H])C([H])C2C([H])C([H])C([H])C([H])C12)C1C([H])C([H])NC([,0.01,0.1903,False,FABKED;FABTEM
417165333012,2,2,2,1,1,6,Cu,O=[N+]([O-])O;O=[N+]([O-])O;[H]C([H])=C([H])C(=O)N([H])[H];[H]C([H])=C([H])C(=O),0.01,0.2802,False,FADQIL;FADQIL01
507282801210,2,2,2,2,2,4,Ni,[H]C1C([H])C(C([H])([H])[H])C([H])C(S)C1S;[H]C1C([H])C(C([H])([H])[H])C([H])C(S),0.01,8.27,False,FAGTEN;FAGTEN01
752630217972,2,2,2,1,1,4,Pd,Cl;Cl;[H]N1C2=NC([H])([H])C([H])([H])C([H])([H])N2C([H])([H])C([H])([H])C1([H])[,0.01,0.01,False,FAJGIH;FAJGIH01
770800096904,2,2,2,1,1,4,Fe,N=O;N=O;[H]C1C([H])C([H])C(S)C([H])C1[H];[H]C1C([H])C([H])C(S)C([H])C1[H],0.01,0.01,False,FAMROA;FAMROA01
573367481169,2,2,2,1,1,6,Ni,N=C=S;N=C=S;[H]O[H];[H]O[H];[H]O[H];[H]O[H],0.01,0.1903,False,FAYJIZ;LOSHOS
681880833915,2,2,2,1,1,4,Pt,Cl;[H]C1NC(C2NC(C3NC([H])C([H])C([H])C3[H])C([H])C(Cl)C2[H])C([H])C([H])C1[H],0.01,0.0141,False,FAYLEA;FAYMEB
309147109431,3,3,3,2,2,4,Pt,[H]N([H])[H];[H]N([H])[H];[H]c1nc2nc(N([H])[H])n([H])c(=O)c2n1C([H])([H])[H];[H],0.01,8.7,False,FAZDOB;FAZDUH;OHOPAD
776862527367,2,2,2,2,1,6,Fe,N=C=S;N=C=S;[H]C1NC(C2NC([H])C([H])C([H])C2[H])C([H])C([H])C1[H];[H]C1NC(C2NC([H,0.01,3.0,False,FEBPYC02;FEBPYC03
890887280143,2,2,2,2,2,6,Fe,C#O;C#O;C#O;[H]C([H])([H])OC=C(C(=O)OC([H])([H])[H])C([H])([H])C=O;[H]C1C([H])C(,0.01,2.9,False,FECPCC;FECPCC10
299390639415,2,2,2,1,1,6,Co,O=[N+]([O-])O;O=[N+]([O-])O;[H]C1NC([H])C([H])C([H])C1[H];[H]C1NC([H])C([H])C([H,0.01,0.01,False,FEHSES;FEHSES01
855174352029,4,4,4,1,1,6,Fe,[H]c1noc([H])c1[H];[H]c1noc([H])c1[H];[H]c1noc([H])c1[H];[H]c1noc([H])c1[H];[H]c,0.01,0.5901,False,FEISXC02;FEISXC03;FEISXC04;FEISXC07
478248917514,3,3,3,3,2,4,Pd,[H]C1C([H])C([H])C(P(C2C([H])C([H])C([H])C([H])C2[H])C2C([H])C([H])C([H])C([H])C,0.01,8.49,True,FENRAS;FENRAS01;FENRAS02
794893020639,2,2,2,2,2,6,Mo,N=C=S;N=C=S;N=C=S;N=C=S;N=C=S;O,0.01,1.36,True,FESRUQ;KUXKEU
188890236000,2,2,2,1,1,4,Cu,Br;[H]C(=NC([H])([H])C1NC([H])C([H])C([H])C1[H])C1C([H])C([H])C([H])C(OC([H])([H,0.01,0.0707,False,FEVFUI;FEVFUI01
168869309595,2,2,2,1,1,4,Ni,Cl;[H]C1C(C([H])([H])[H])N(B([H])(N2NC(C(C([H])([H])[H])(C([H])([H])[H])C([H])([,0.01,0.0141,False,FIFDOO;FIFDOO01
542197762509,2,2,2,2,2,5,Cu,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H],0.01,5.58,False,FIHTEW;FIHTEW01
