mol_id,cn,reference_a,reference_b,S_reference_a,S_reference_b,best_shape,best_cshm,second_shape,shape_margin,boundary_margin_lt_1
AKAYET,4,SP,Td,8.69637842460311,36.72149550316775,SP,8.69637842460311,Td,28.025117078564637,False
AKICIJ,4,SP,Td,0.6256223215336122,31.09855371957705,SP,0.6256223215336122,Td,30.472931398043443,False
AKIKUB,4,SP,Td,1.2281574050365316,24.27602344426989,SP,1.2281574050365316,Td,23.04786603923336,False
AKILAJ,4,SP,Td,1.364999764115666,23.054493747685537,SP,1.364999764115666,Td,21.68949398356987,False
AKOBEI,4,SP,Td,0.385735430264754,31.683654059312587,SP,0.385735430264754,Td,31.29791862904783,False
AKOBIM,4,SP,Td,0.4681231978459749,31.658653644773526,SP,0.4681231978459749,Td,31.19053044692755,False
AKODAF,4,SP,Td,16.136483571760277,7.2145282529031185,Td,7.2145282529031185,SP,8.921955318857158,False
AKOGIR,4,SP,Td,34.026292735976064,2.853803451682001,Td,2.853803451682001,SP,31.172489284294063,False
AKOGOX,4,SP,Td,34.012132206471364,2.8222066001945105,Td,2.8222066001945105,SP,31.18992560627685,False
AKONEU,4,SP,Td,22.101306227027735,40.470440273102525,SP,22.101306227027735,Td,18.369134046074787,False
AKOTUQ,4,SP,Td,0.3980963967892357,27.53787177182572,SP,0.3980963967892357,Td,27.13977537503648,False
AKOVOM,4,SP,Td,0.1101212873057726,33.404182065376425,SP,0.1101212873057726,Td,33.29406077807065,False
AKOWAZ,4,SP,Td,0.0872969816026189,33.38333702824917,SP,0.0872969816026189,Td,33.29604004664655,False
AKOWED,4,SP,Td,1.0056594149496638,25.41687445253391,SP,1.0056594149496638,Td,24.411215037584245,False
AKOWIH,4,SP,Td,1.375285889464589,23.83155473996228,SP,1.375285889464589,Td,22.45626885049769,False
AKOZIK,4,SP,Td,0.0950176279498973,33.39565778513579,SP,0.0950176279498973,Td,33.30064015718589,False
AKUFOC,4,SP,Td,0.0800972556288413,33.3845755348338,SP,0.0800972556288413,Td,33.30447827920496,False
AKUFUI,4,SP,Td,0.097369832938295,33.39160594261179,SP,0.097369832938295,Td,33.29423610967349,False
AKUGOD,4,SP,Td,0.0392376780867863,33.358258606440785,SP,0.0392376780867863,Td,33.319020928354,False
AKURON,4,SP,Td,32.63387548538668,8.74575757625168,Td,8.74575757625168,SP,23.888117909135,False
AKUZIR,4,SP,Td,0.1227496496869615,33.40468369011088,SP,0.1227496496869615,Td,33.28193404042392,False
ALACUL,4,SP,Td,24.869706777021804,9.95187992412439,Td,9.95187992412439,SP,14.917826852897417,False
ALAHAX,4,SP,Td,0.9134739487738112,32.92088821772262,SP,0.9134739487738112,Td,32.00741426894881,False
ALAHEB,4,SP,Td,1.076880117664618,31.5010416776587,SP,1.076880117664618,Td,30.424161559994083,False
ALAJIH,4,SP,Td,0.7061943599986251,29.73824923418096,SP,0.7061943599986251,Td,29.03205487418233,False
ALAJON,4,SP,Td,1.122401522149099,27.516196112850484,SP,1.122401522149099,Td,26.393794590701383,False
ALAKIH,4,SP,Td,30.51373866349788,1.4224110393927405,Td,1.4224110393927405,SP,29.091327624105137,False
ALANUX,4,SP,Td,1.3263343085529409,33.3586039288593,SP,1.3263343085529409,Td,32.03226962030636,False
ALAPAF,4,SP,Td,1.3612873664539975,33.33714464165448,SP,1.3612873664539975,Td,31.97585727520048,False
ALAQUA,4,SP,Td,0.7391488815820885,33.82139035946578,SP,0.7391488815820885,Td,33.08224147788369,False
ALARAH,4,SP,Td,0.2674592903005925,33.44340980446879,SP,0.2674592903005925,Td,33.1759505141682,False
ALAWAL,4,SP,Td,19.843619142103236,8.392592542010636,Td,8.392592542010636,SP,11.451026600092597,False
ALAWEP,4,SP,Td,2.834184144695062,20.69628042650413,SP,2.834184144695062,Td,17.862096281809073,False
ALAWIT,4,SP,Td,18.678722400706707,6.201904295906807,Td,6.201904295906807,SP,12.4768181047999,False
ALAXEQ,4,SP,Td,33.47770365335488,5.605235380657646,Td,5.605235380657646,SP,27.872468272697237,False
ALAXIU,4,SP,Td,30.794504681577884,5.795370205384679,Td,5.795370205384679,SP,24.99913447619321,False
ALEHOQ,4,SP,Td,0.355244819693038,28.318979928991848,SP,0.355244819693038,Td,27.96373510929881,False
ALESEQ,4,SP,Td,0.2825371853605425,33.48865765930471,SP,0.2825371853605425,Td,33.20612047394416,False
ALESUG,4,SP,Td,0.0756640097880545,33.37359512818766,SP,0.0756640097880545,Td,33.2979311183996,False
ALETPD,4,SP,Td,9.342603923042152,34.303312945985816,SP,9.342603923042152,Td,24.96070902294366,False
ALEXOH,4,SP,Td,0.4024105303474236,33.14434120314411,SP,0.4024105303474236,Td,32.741930672796684,False
ALICON,4,SP,Td,0.0359866006349854,32.85276584402643,SP,0.0359866006349854,Td,32.816779243391444,False
ALIREU,4,SP,Td,0.6881777550660291,26.088063673416467,SP,0.6881777550660291,Td,25.39988591835044,False
ALIROE,4,SP,Td,23.1146602419503,2.901688307435936,Td,2.901688307435936,SP,20.212971934514364,False
ALITUM,4,SP,Td,0.6881910824246226,31.21085630982098,SP,0.6881910824246226,Td,30.52266522739636,False
ALIVAU,4,SP,Td,0.8022907866872607,31.86887372619703,SP,0.8022907866872607,Td,31.066582939509768,False
ALIWOJ,4,SP,Td,16.38264384036734,7.127038337414518,Td,7.127038337414518,SP,9.255605502952822,False
ALOJOC,4,SP,Td,25.793139544586943,1.895092328532229,Td,1.895092328532229,SP,23.89804721605472,False
ALOJUI,4,SP,Td,23.72913972483193,1.9219347176194104,Td,1.9219347176194104,SP,21.80720500721252,False
ALOKOB,4,SP,Td,4.344034077431783e-06,33.33326127550485,SP,4.344034077431783e-06,Td,33.33325693147078,False
ALOPIA,4,SP,Td,0.3920324655428511,31.966672084577787,SP,0.3920324655428511,Td,31.574639619034937,False
ALOSAY,4,SP,Td,0.691184905630876,33.43480497409942,SP,0.691184905630876,Td,32.743620068468545,False
ALOZUX,4,SP,Td,0.2300944988352432,32.524583836329256,SP,0.2300944988352432,Td,32.294489337494014,False
ALUBAL,4,SP,Td,0.5106144443247363,29.718957104635265,SP,0.5106144443247363,Td,29.208342660310528,False
ALUJAV,4,SP,Td,0.7683043387364077,33.41773975814937,SP,0.7683043387364077,Td,32.64943541941296,False
ALUNOM,4,SP,Td,0.2085485292341862,33.31459248980275,SP,0.2085485292341862,Td,33.10604396056856,False
ALUQOO,4,SP,Td,0.7718105994124939,31.827181967289462,SP,0.7718105994124939,Td,31.05537136787697,False
ALUVIN,4,SP,Td,30.71929786442329,0.8612520409430239,Td,0.8612520409430239,SP,29.858045823480264,False
ALUVOT,4,SP,Td,0.5938864488668842,33.370740767642374,SP,0.5938864488668842,Td,32.77685431877549,False
ALUXAI,4,SP,Td,0.2145747341256007,32.97129249352027,SP,0.2145747341256007,Td,32.75671775939467,False
ALUYIP,4,SP,Td,0.2986128749910853,29.354676336744998,SP,0.2986128749910853,Td,29.056063461753908,False
ALUZAI,4,SP,Td,0.4808397904731884,30.631754991851743,SP,0.4808397904731884,Td,30.15091520137856,False
AMACAS,4,SP,Td,0.6852314117234021,33.61885482661625,SP,0.6852314117234021,Td,32.93362341489285,False
AMACUM,4,SP,Td,1.124168666032932,31.52622521572144,SP,1.124168666032932,Td,30.402056549688503,False
AMAFAX,4,SP,Td,0.1755304989828506,30.16197476023024,SP,0.1755304989828506,Td,29.98644426124739,False
AMAFEB,4,SP,Td,0.0670554900466044,32.882102888446354,SP,0.0670554900466044,Td,32.81504739839975,False
AMAFIF,4,SP,Td,0.0662432416375882,32.66259343355195,SP,0.0662432416375882,Td,32.59635019191436,False
AMAFOL,4,SP,Td,0.1233736761556108,30.77398465310516,SP,0.1233736761556108,Td,30.650610976949544,False
AMAGUR,4,SP,Td,22.49782641825324,5.261253543775959,Td,5.261253543775959,SP,17.236572874477282,False
AMAHUS,4,SP,Td,20.62039405778043,6.046430253222924,Td,6.046430253222924,SP,14.573963804557506,False
AMALOR,4,SP,Td,0.4770790536642973,33.14852605512597,SP,0.4770790536642973,Td,32.67144700146167,False
AMAMOQ,4,SP,Td,0.9991680973213466,28.28443882503456,SP,0.9991680973213466,Td,27.28527072771321,False
AMANOS,4,SP,Td,7.068031318450137,19.367782476504846,SP,7.068031318450137,Td,12.29975115805471,False
AMAQEL,4,SP,Td,0.8096185079819412,33.85571017432838,SP,0.8096185079819412,Td,33.04609166634644,False
AMASOX,4,SP,Td,0.4472547304911999,32.692929413500885,SP,0.4472547304911999,Td,32.24567468300968,False
AMAVES,4,SP,Td,0.2426635562819847,33.493887473640044,SP,0.2426635562819847,Td,33.25122391735806,False
AMAXOB,4,SP,Td,0.6921426182398724,28.099500234432256,SP,0.6921426182398724,Td,27.40735761619238,False
AMAXUH,4,SP,Td,2.207806761529181,21.913924690724595,SP,2.207806761529181,Td,19.70611792919541,False
AMAXUJ,4,SP,Td,0.4973140999350749,31.310105444180483,SP,0.4973140999350749,Td,30.812791344245408,False
AMBUPD,4,SP,Td,0.286266672655301,33.102979020012185,SP,0.286266672655301,Td,32.816712347356884,False
AMEDAY,4,SP,Td,1.3511960960351828,28.48524556354211,SP,1.3511960960351828,Td,27.13404946750693,False
AMEJAD,4,SP,Td,0.4681915662146653,33.637103240741226,SP,0.4681915662146653,Td,33.16891167452656,False
AMETZN,4,SP,Td,17.759434359037712,6.880969349294448,Td,6.880969349294448,SP,10.878465009743264,False
AMICAA,4,SP,Td,0.569386442545839,27.434558222426453,SP,0.569386442545839,Td,26.865171779880612,False
AMINUG,4,SP,Td,10.311216557600776,31.27951644741764,SP,10.311216557600776,Td,20.968299889816866,False
AMIPER,4,SP,Td,0.7609453137450681,33.3316957973999,SP,0.7609453137450681,Td,32.570750483654834,False
AMIPOC,4,SP,Td,13.709160434254306,23.52127393738021,SP,13.709160434254306,Td,9.812113503125904,False
AMIQOC,4,SP,Td,21.175520797243426,3.661942428427952,Td,3.661942428427952,SP,17.513578368815473,False
AMISAR,4,SP,Td,0.5255395970070721,30.9119741751066,SP,0.5255395970070721,Td,30.38643457809953,False
AMUNAZ,4,SP,Td,0.7743036280646758,33.292752276194086,SP,0.7743036280646758,Td,32.51844864812941,False
AMUNED,4,SP,Td,0.7775922648089155,33.43434599307292,SP,0.7775922648089155,Td,32.656753728264,False
AMUNIH,4,SP,Td,0.8166347749966942,31.969035666356223,SP,0.8166347749966942,Td,31.15240089135953,False
AMUNON,4,SP,Td,0.7918035045657432,33.37248718278653,SP,0.7918035045657432,Td,32.58068367822079,False
AMUTEK,4,SP,Td,27.594494583046195,1.494408091446024,Td,1.494408091446024,SP,26.100086491600173,False
ANAWEU,4,SP,Td,0.3115910819641973,33.04221942741785,SP,0.3115910819641973,Td,32.73062834545365,False
ANAYAS,4,SP,Td,0.1191883445409704,30.70400756441025,SP,0.1191883445409704,Td,30.584819219869285,False
ANAYEW,4,SP,Td,1.520986883805729,27.575945670912272,SP,1.520986883805729,Td,26.054958787106543,False
ANIHUB,4,SP,Td,0.7093623144137025,32.27601066595236,SP,0.7093623144137025,Td,31.566648351538653,False
ANISUO,4,SP,Td,0.054681950641283,33.34757719906715,SP,0.054681950641283,Td,33.29289524842587,False
ANITIB,4,SP,Td,0.269289110554412,33.26610745472362,SP,0.269289110554412,Td,32.996818344169206,False
ANITOH,4,SP,Td,0.2690996399668312,32.913625974504434,SP,0.2690996399668312,Td,32.6445263345376,False
ANIYAA,4,SP,Td,12.70767311925912,12.94620255501954,SP,12.70767311925912,Td,0.2385294357604195,True
ANIZOP,4,SP,Td,0.3132570563578479,32.53504185969914,SP,0.3132570563578479,Td,32.22178480334129,False
ANOBIR,4,SP,Td,0.2964124997264216,31.46902320157439,SP,0.2964124997264216,Td,31.17261070184797,False
ANOBUD,4,SP,Td,0.3022450466481067,33.090855769645586,SP,0.3022450466481067,Td,32.78861072299748,False
ANODAL,4,SP,Td,33.43666402270366,6.072496267292811,Td,6.072496267292811,SP,27.364167755410847,False
ANOPUR,4,SP,Td,20.51245343103997,4.450922115012426,Td,4.450922115012426,SP,16.061531316027548,False
ANUTUA,4,SP,Td,28.56468547780671,1.1306344283373355,Td,1.1306344283373355,SP,27.43405104946937,False
APAFEF,4,SP,Td,0.1259557183331222,30.4288982203184,SP,0.1259557183331222,Td,30.30294250198528,False
APAGII,4,SP,Td,9.25423920508241,29.762160305132355,SP,9.25423920508241,Td,20.507921100049945,False
APAGOO,4,SP,Td,8.759959475046253,32.40856481960529,SP,8.759959475046253,Td,23.64860534455904,False
APAYUO,4,SP,Td,4.99339995548693,32.10726685849396,SP,4.99339995548693,Td,27.11386690300703,False
APAZEZ,4,SP,Td,1.0519562479560962,33.49546815964963,SP,1.0519562479560962,Td,32.443511911693534,False
APEBAB,4,SP,Td,0.6406427257842631,31.6076877618188,SP,0.6406427257842631,Td,30.967045036034538,False
APEBIJ,4,SP,Td,0.5963956934869987,32.08162996891715,SP,0.5963956934869987,Td,31.48523427543015,False
APECAB,4,SP,Td,1.8970717452909196,31.00655516152613,SP,1.8970717452909196,Td,29.10948341623521,False
APECOP,4,SP,Td,1.9071562318534745,31.210662994337323,SP,1.9071562318534745,Td,29.30350676248385,False
APECUV,4,SP,Td,1.860056986775236,31.63082793628715,SP,1.860056986775236,Td,29.77077094951192,False
APEJOX,4,SP,Td,1.095122248455992,34.04161896669689,SP,1.095122248455992,Td,32.946496718240894,False
APICUY,4,SP,Td,0.4215338575652951,33.17700552532766,SP,0.4215338575652951,Td,32.755471667762365,False
APIFAI,4,SP,Td,9.585955080339591,34.19061009971244,SP,9.585955080339591,Td,24.60465501937285,False
APIYUU,4,SP,Td,30.400687882790976,1.7491819803726465,Td,1.7491819803726465,SP,28.65150590241833,False
APOQUU,4,SP,Td,0.6947275011713734,32.42293657704093,SP,0.6947275011713734,Td,31.728209075869557,False
APORIJ,4,SP,Td,0.8622826243011742,33.3596317380571,SP,0.8622826243011742,Td,32.497349113755924,False
APOROP,4,SP,Td,0.797536584536545,31.878023455629226,SP,0.797536584536545,Td,31.08048687109268,False
APOZUC,4,SP,Td,0.4059639430555513,32.87641344862198,SP,0.4059639430555513,Td,32.47044950556643,False
APUCET,4,SP,Td,0.6087013500777372,31.39701128220282,SP,0.6087013500777372,Td,30.78830993212508,False
APUDIA,4,SP,Td,25.415919925511822,2.10380432802356,Td,2.10380432802356,SP,23.312115597488265,False
APUNEF,4,SP,Td,1.212845345943074,34.11841107516098,SP,1.212845345943074,Td,32.905565729217905,False
AQAGAC,4,SP,Td,26.722212188318927,0.7192738114437244,Td,0.7192738114437244,SP,26.002938376875203,False
AQAJIN,4,SP,Td,28.09130727531542,3.2564598922759647,Td,3.2564598922759647,SP,24.83484738303945,False
AQARIV,4,SP,Td,1.0945659819084994,26.910673857637203,SP,1.0945659819084994,Td,25.816107875728704,False
AQASER,4,SP,Td,0.7962791991085638,33.404056057398634,SP,0.7962791991085638,Td,32.60777685829007,False
AQEGOS,4,SP,Td,1.6884597235111087,33.417166199956846,SP,1.6884597235111087,Td,31.728706476445737,False
AQEMIV,4,SP,Td,0.600907449698247,32.30878311528429,SP,0.600907449698247,Td,31.707875665586045,False
AQEMOB,4,SP,Td,0.5114209140587597,33.67277258024216,SP,0.5114209140587597,Td,33.1613516661834,False
AQESIY,4,SP,Td,33.72037066904782,5.9006148191829215,Td,5.9006148191829215,SP,27.819755849864897,False
AQEWIC,4,SP,Td,27.93394582843297,3.3316328318339603,Td,3.3316328318339603,SP,24.60231299659901,False
AQEZIG,4,SP,Td,0.0755698283177144,33.38149168785201,SP,0.0755698283177144,Td,33.3059218595343,False
AQEZOM,4,SP,Td,0.1270992213714005,33.40734712385542,SP,0.1270992213714005,Td,33.28024790248402,False
AQEZUS,4,SP,Td,0.0043386035953087,33.3355323668776,SP,0.0043386035953087,Td,33.33119376328229,False
AQIFOY,4,SP,Td,1.85479185296814,33.10069464054203,SP,1.85479185296814,Td,31.24590278757389,False
AQIHOA,4,SP,Td,1.849397624380596,32.25941781533692,SP,1.849397624380596,Td,30.41002019095632,False
AQIKUI,4,SP,Td,0.8854976874547373,27.624877509670554,SP,0.8854976874547373,Td,26.739379822215817,False
AQIMAP,4,SP,Td,5.554460551059079,14.910450935324926,SP,5.554460551059079,Td,9.355990384265848,False
AQIQUN,4,SP,Td,1.831110919964507,33.390924967373834,SP,1.831110919964507,Td,31.55981404740933,False
AQIVEC,4,SP,Td,0.4868027141225364,33.606646864145894,SP,0.4868027141225364,Td,33.119844150023354,False
AQIWIG,4,SP,Td,22.96165852316664,3.197092752216236,Td,3.197092752216236,SP,19.764565770950405,False
AQIYEH,4,SP,Td,2.087967210708976,20.682508606665102,SP,2.087967210708976,Td,18.59454139595613,False
AQOHUJ,4,SP,Td,0.1853096503138361,33.44672622465495,SP,0.1853096503138361,Td,33.26141657434112,False
AQOKAT,4,SP,Td,0.1620345622072141,32.1930274229469,SP,0.1620345622072141,Td,32.03099286073969,False
AQOLAW,4,SP,Td,4.734251816489345,17.38945032566146,SP,4.734251816489345,Td,12.655198509172116,False
AQOZAI,4,SP,Td,0.2949526153721923,33.45486078444118,SP,0.2949526153721923,Td,33.15990816906899,False
AQULIH,4,SP,Td,0.3130045388241403,33.497926267127795,SP,0.3130045388241403,Td,33.18492172830366,False
AQULON,4,SP,Td,0.3069261928581819,33.20883593089182,SP,0.3069261928581819,Td,32.90190973803364,False
AQULUT,4,SP,Td,0.3165491002146354,33.1909878462234,SP,0.3165491002146354,Td,32.874438746008764,False
AQUMII,4,SP,Td,0.2721484208065706,33.05405662950701,SP,0.2721484208065706,Td,32.78190820870044,False
AQUXIU,4,SP,Td,0.469282293891958,33.64389295975633,SP,0.469282293891958,Td,33.17461066586437,False
AQUXOA,4,SP,Td,30.070531487987488,4.061172044583797,Td,4.061172044583797,SP,26.00935944340369,False
ARAMIQ,4,SP,Td,0.7904741439068169,33.373339698717174,SP,0.7904741439068169,Td,32.582865554810354,False
ARAMOW,4,SP,Td,0.7929149228928652,33.360468220511805,SP,0.7929149228928652,Td,32.56755329761894,False
ARANAJ,4,SP,Td,0.792901310963103,33.421913011350576,SP,0.792901310963103,Td,32.62901170038747,False
ARECOR,4,SP,Td,0.1594972857126489,33.43851784434899,SP,0.1594972857126489,Td,33.27902055863635,False
AREDAF,4,SP,Td,2.901514706338,18.681891103655463,SP,2.901514706338,Td,15.780376397317465,False
AREHOU,4,SP,Td,0.7593314978519924,33.5036934188094,SP,0.7593314978519924,Td,32.7443619209574,False
AREHOW,4,SP,Td,0.4097770451362369,33.60277335871146,SP,0.4097770451362369,Td,33.19299631357522,False
AREJUD,4,SP,Td,0.2039207461356586,33.18134008028488,SP,0.2039207461356586,Td,32.977419334149225,False
AREKIS,4,SP,Td,0.1961904872193504,33.33549656949466,SP,0.1961904872193504,Td,33.13930608227531,False
AREKOY,4,SP,Td,0.2137213393026716,33.0987039378811,SP,0.2137213393026716,Td,32.884982598578425,False
AREKUE,4,SP,Td,0.2092193147404311,33.4266575692688,SP,0.2092193147404311,Td,33.21743825452837,False
AREMIU,4,SP,Td,0.3793693220346635,33.57799303450785,SP,0.3793693220346635,Td,33.198623712473186,False
AREPES,4,SP,Td,1.1807748071894015,33.246230909142106,SP,1.1807748071894015,Td,32.065456101952705,False
AREWEB,4,SP,Td,0.6083119332822555,33.466646224122286,SP,0.6083119332822555,Td,32.858334290840034,False
ARIBAG,4,SP,Td,1.058616803566513,33.38172437122768,SP,1.058616803566513,Td,32.32310756766117,False
ARIBIO,4,SP,Td,0.9899410386570274,32.89804198094064,SP,0.9899410386570274,Td,31.90810094228361,False
ARIQAT,4,SP,Td,0.2269125263159465,32.32504504475377,SP,0.2269125263159465,Td,32.09813251843782,False
ARIRUR,4,SP,Td,0.067315794133126,33.376319385617606,SP,0.067315794133126,Td,33.30900359148448,False
ARITAW,4,SP,Td,0.8420868989771663,33.64716933718492,SP,0.8420868989771663,Td,32.805082438207755,False
AROBIT,4,SP,Td,1.6891850404316158,24.806187157383377,SP,1.6891850404316158,Td,23.11700211695176,False
AROCOA,4,SP,Td,0.3138571689184602,32.773209111245414,SP,0.3138571689184602,Td,32.459351942326954,False
ARODAN,4,SP,Td,0.1123378764616864,33.40327946886468,SP,0.1123378764616864,Td,33.290941592402994,False
ARODAP,4,SP,Td,31.729766147013404,1.5563547110072955,Td,1.5563547110072955,SP,30.17341143600611,False
AROMOJ,4,SP,Td,1.3811100789957982,28.44569269491298,SP,1.3811100789957982,Td,27.064582615917185,False
AROPAZ,4,SP,Td,1.0093743560606077,34.00306430331783,SP,1.0093743560606077,Td,32.993689947257224,False
AROSIK,4,SP,Td,0.1218212631128687,32.23246616813476,SP,0.1218212631128687,Td,32.11064490502189,False
ARUGIE,4,SP,Td,31.65824241022868,3.895812055729117,Td,3.895812055729117,SP,27.76243035449956,False
ARUROV,4,SP,Td,28.563276754859213,3.768245265846784,Td,3.768245265846784,SP,24.79503148901243,False
ARUTEP,4,SP,Td,18.88014672416224,10.903182323828656,Td,10.903182323828656,SP,7.976964400333584,False
ASAFOQ,4,SP,Td,0.5224127736703598,31.627155922082306,SP,0.5224127736703598,Td,31.104743148411945,False
ASEBIK,4,SP,Td,0.4498251374350818,33.31667891046896,SP,0.4498251374350818,Td,32.866853773033874,False
ASEBOQ,4,SP,Td,0.5590844982574477,33.23369227052642,SP,0.5590844982574477,Td,32.67460777226897,False
ASECAD,4,SP,Td,0.5614460217931311,31.113459733175954,SP,0.5614460217931311,Td,30.552013711382823,False
ASECEH,4,SP,Td,0.6450391918418347,32.639477482242384,SP,0.6450391918418347,Td,31.99443829040055,False
ASECOR,4,SP,Td,0.689295117727755,31.04567571572046,SP,0.689295117727755,Td,30.356380597992704,False
ASECUX,4,SP,Td,0.7308125230962886,31.380271790161043,SP,0.7308125230962886,Td,30.649459267064756,False
ASEGUB,4,SP,Td,0.955323654256686,27.323033769115007,SP,0.955323654256686,Td,26.367710114858323,False
ASELAL,4,SP,Td,0.2985843134614059,32.424136145806365,SP,0.2985843134614059,Td,32.12555183234496,False
ASEVUR,4,SP,Td,29.58232731975279,3.998488616372515,Td,3.998488616372515,SP,25.583838703380277,False
