run_stage,selection_order,mol_id,fold,metal,cn,graph_sha256,arm,k,representation,reference_sha256,matched_variants,mismatched_variants,match_fraction,unique_variant_hashes,unique_hashes_with_reference,all_variants_match_reference
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,permutation,100,uncanonicalized_coordrep,476fc4a8de0c734a18aa8a6b9662c2b61ada7bbde20359777ffed140730129ba,95,5,0.95,2,2,False
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,permutation,100,patched_coordrep,476fc4a8de0c734a18aa8a6b9662c2b61ada7bbde20359777ffed140730129ba,100,0,1.0,1,1,True
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,combined,100,raw_cartesian,629e5887df413c9138fa97039d0b47e20daa9fb3fbf85367df2919d47aa93b6c,0,100,0.0,100,101,False
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,combined,100,ordered_distance_matrix,4bdf7f0d237c61ad9b5e1995d1bcab29801e9de368c93e4606aeec6e0a63c84c,2,98,0.02,24,24,False
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,combined,100,connectivity_only,cf2b51dc792f9886ea6f3e6fea542b6bbb970e814a3ea5477fbb9c6c6a5fd399,100,0,1.0,1,1,True
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,combined,100,uncanonicalized_coordrep,476fc4a8de0c734a18aa8a6b9662c2b61ada7bbde20359777ffed140730129ba,97,3,0.97,2,2,False
full,209,AZIXIS,0,Ni,4,1c5be25b50c48adbd47cb37c9adf5a0e6460a58075931c2caf8f9735a035baf3,combined,100,patched_coordrep,476fc4a8de0c734a18aa8a6b9662c2b61ada7bbde20359777ffed140730129ba,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,rigid,100,raw_cartesian,0646809e39faad5826a4a63504d25b48c8b305ddf758e35989f1272326455200,0,100,0.0,100,101,False
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,rigid,100,ordered_distance_matrix,39079d6239bd9eb9e56ccbaa14de93cda3ad6faccd8e8e591b13467d01064bb9,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,rigid,100,connectivity_only,a9dae6542f35fc829bfa33f5d2cd4d0720f5f42389f59e6451625bb5ad765846,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,rigid,100,uncanonicalized_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,rigid,100,patched_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,permutation,100,raw_cartesian,0646809e39faad5826a4a63504d25b48c8b305ddf758e35989f1272326455200,3,97,0.03,24,24,False
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,permutation,100,ordered_distance_matrix,39079d6239bd9eb9e56ccbaa14de93cda3ad6faccd8e8e591b13467d01064bb9,3,97,0.03,24,24,False
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,permutation,100,connectivity_only,a9dae6542f35fc829bfa33f5d2cd4d0720f5f42389f59e6451625bb5ad765846,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,permutation,100,uncanonicalized_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,permutation,100,patched_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,combined,100,raw_cartesian,0646809e39faad5826a4a63504d25b48c8b305ddf758e35989f1272326455200,0,100,0.0,100,101,False
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,combined,100,ordered_distance_matrix,39079d6239bd9eb9e56ccbaa14de93cda3ad6faccd8e8e591b13467d01064bb9,4,96,0.04,24,24,False
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,combined,100,connectivity_only,a9dae6542f35fc829bfa33f5d2cd4d0720f5f42389f59e6451625bb5ad765846,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,combined,100,uncanonicalized_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,210,QIZRIA,0,Ni,4,f1b30612980214e5d958dc1c97c02158c3823eab92eeacbe014b79cef1cf29ff,combined,100,patched_coordrep,802be6291b4ab7c25bce9b27f3b4ef30298b18445a0e2ed380bea12534c0bb23,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,rigid,100,raw_cartesian,2696cfef70446e16578503c798a587026992dce43872e54411c9c0ec9a296cef,0,100,0.0,100,101,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,rigid,100,ordered_distance_matrix,e499dc5084a13f346c6afbef5a9324367854e6e31575a17cd4b9d0af5cc2c243,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,rigid,100,connectivity_only,7e65cb19e87f0ad5527808aec480842df0ea0b9b70f395fd7d42855c870ef9d1,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,rigid,100,uncanonicalized_coordrep,e3e1b03aa5e5189ebf03d76e42fa1ba86d0ebb1ce3c05bdb4839799739666d7b,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,rigid,100,patched_coordrep,a32656eae95765f0a25425bcc8e644c2c87234b12b7b7d55b59356dca2536257,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,permutation,100,raw_cartesian,2696cfef70446e16578503c798a587026992dce43872e54411c9c0ec9a296cef,2,98,0.02,64,64,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,permutation,100,ordered_distance_matrix,e499dc5084a13f346c6afbef5a9324367854e6e31575a17cd4b9d0af5cc2c243,2,98,0.02,64,64,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,permutation,100,connectivity_only,7e65cb19e87f0ad5527808aec480842df0ea0b9b70f395fd7d42855c870ef9d1,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,permutation,100,uncanonicalized_coordrep,e3e1b03aa5e5189ebf03d76e42fa1ba86d0ebb1ce3c05bdb4839799739666d7b,3,97,0.03,28,28,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,permutation,100,patched_coordrep,a32656eae95765f0a25425bcc8e644c2c87234b12b7b7d55b59356dca2536257,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,combined,100,raw_cartesian,2696cfef70446e16578503c798a587026992dce43872e54411c9c0ec9a296cef,0,100,0.0,100,101,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,combined,100,ordered_distance_matrix,e499dc5084a13f346c6afbef5a9324367854e6e31575a17cd4b9d0af5cc2c243,2,98,0.02,68,68,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,combined,100,connectivity_only,7e65cb19e87f0ad5527808aec480842df0ea0b9b70f395fd7d42855c870ef9d1,100,0,1.0,1,1,True
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,combined,100,uncanonicalized_coordrep,e3e1b03aa5e5189ebf03d76e42fa1ba86d0ebb1ce3c05bdb4839799739666d7b,3,97,0.03,29,29,False
full,211,TIFVOT,2,Rh,5,b6dea94130eba21a5936263d59671de6a231f3a0963cff82ab119e96d53ad765,combined,100,patched_coordrep,a32656eae95765f0a25425bcc8e644c2c87234b12b7b7d55b59356dca2536257,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,rigid,100,raw_cartesian,a2db362fc9c172aec0fba1060e7d309b82fd90e2527101e0d3541ab65cf72729,0,100,0.0,100,101,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,rigid,100,ordered_distance_matrix,6ab9769f2556589a008cf740cbc28d6fbf89d55aaa6768cc7b1a0954adb99707,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,rigid,100,connectivity_only,97e5d299f7ec94de6622d8071ecc3906603e2a5a929d38c3e3d63876aed862aa,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,rigid,100,uncanonicalized_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,rigid,100,patched_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,permutation,100,raw_cartesian,a2db362fc9c172aec0fba1060e7d309b82fd90e2527101e0d3541ab65cf72729,6,94,0.06,24,24,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,permutation,100,ordered_distance_matrix,6ab9769f2556589a008cf740cbc28d6fbf89d55aaa6768cc7b1a0954adb99707,6,94,0.06,24,24,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,permutation,100,connectivity_only,97e5d299f7ec94de6622d8071ecc3906603e2a5a929d38c3e3d63876aed862aa,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,permutation,100,uncanonicalized_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,66,34,0.66,3,3,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,permutation,100,patched_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,combined,100,raw_cartesian,a2db362fc9c172aec0fba1060e7d309b82fd90e2527101e0d3541ab65cf72729,0,100,0.0,100,101,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,combined,100,ordered_distance_matrix,6ab9769f2556589a008cf740cbc28d6fbf89d55aaa6768cc7b1a0954adb99707,3,97,0.03,24,24,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,combined,100,connectivity_only,97e5d299f7ec94de6622d8071ecc3906603e2a5a929d38c3e3d63876aed862aa,100,0,1.0,1,1,True
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,combined,100,uncanonicalized_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,59,41,0.59,3,3,False
full,212,OXEXUL,3,Ni,4,58c6fb47fe4a112548aab216210f05523c74da6cb0874297fe4b7c3800f6259f,combined,100,patched_coordrep,f52d5a64b837dc8573b6291d6950ac887f2bc884974bc8614124273adfdb08a8,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,rigid,100,raw_cartesian,e16a5cd29721e3b0273afc169b9a97137035e37321a49c02a0dac4b33e449298,0,100,0.0,100,101,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,rigid,100,ordered_distance_matrix,70dc6353ac026d9910465a5bf0d5023a20d595a2ad3d2f6e89a2574f56a3b32c,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,rigid,100,connectivity_only,304f568e43d7f27b18ba73b940e46b81a524c08f4466db432cc8718a82d9003b,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,rigid,100,uncanonicalized_coordrep,843f47fd03556de9645a51409768cbee125f99f26ccf56335cee5b8f275ad5cd,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,rigid,100,patched_coordrep,920b315961451cd12d1f6645c644e333717a55b47bdddad32e256d2a819cc575,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,permutation,100,raw_cartesian,e16a5cd29721e3b0273afc169b9a97137035e37321a49c02a0dac4b33e449298,8,92,0.08,24,24,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,permutation,100,ordered_distance_matrix,70dc6353ac026d9910465a5bf0d5023a20d595a2ad3d2f6e89a2574f56a3b32c,8,92,0.08,24,24,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,permutation,100,connectivity_only,304f568e43d7f27b18ba73b940e46b81a524c08f4466db432cc8718a82d9003b,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,permutation,100,uncanonicalized_coordrep,843f47fd03556de9645a51409768cbee125f99f26ccf56335cee5b8f275ad5cd,1,99,0.01,7,7,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,permutation,100,patched_coordrep,920b315961451cd12d1f6645c644e333717a55b47bdddad32e256d2a819cc575,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,combined,100,raw_cartesian,e16a5cd29721e3b0273afc169b9a97137035e37321a49c02a0dac4b33e449298,0,100,0.0,100,101,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,combined,100,ordered_distance_matrix,70dc6353ac026d9910465a5bf0d5023a20d595a2ad3d2f6e89a2574f56a3b32c,2,98,0.02,24,24,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,combined,100,connectivity_only,304f568e43d7f27b18ba73b940e46b81a524c08f4466db432cc8718a82d9003b,100,0,1.0,1,1,True
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,combined,100,uncanonicalized_coordrep,843f47fd03556de9645a51409768cbee125f99f26ccf56335cee5b8f275ad5cd,0,100,0.0,8,9,False
full,213,TERDUR,1,Pt,4,d6d31c24b7869d13f63f9b218de24c423ee2549942282fe4ee9ff199d874a356,combined,100,patched_coordrep,920b315961451cd12d1f6645c644e333717a55b47bdddad32e256d2a819cc575,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,rigid,100,raw_cartesian,76c90706900e5c8b38785b0f20926f088e0f7cf1e69f7e38e4b0ed091344f503,0,100,0.0,100,101,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,rigid,100,ordered_distance_matrix,0730c05713d237d72345d3ecdf7efe11d4620f18d620dad5f7559275bea8ca38,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,rigid,100,connectivity_only,eef34a2e09a5f119be6f3f14650d3b35276dd02d5057d0b404264cb18a1dadcd,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,rigid,100,uncanonicalized_coordrep,7332ec89592488a7f963a7b663e216d3460d1bd82f7e49c64a58cf221c0a2bc9,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,rigid,100,patched_coordrep,7ed9911e8f59eb11c25a0df6f75c7c80761ac82fb620a89c6c313da59e5528de,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,permutation,100,raw_cartesian,76c90706900e5c8b38785b0f20926f088e0f7cf1e69f7e38e4b0ed091344f503,1,99,0.01,75,75,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,permutation,100,ordered_distance_matrix,0730c05713d237d72345d3ecdf7efe11d4620f18d620dad5f7559275bea8ca38,1,99,0.01,75,75,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,permutation,100,connectivity_only,eef34a2e09a5f119be6f3f14650d3b35276dd02d5057d0b404264cb18a1dadcd,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,permutation,100,uncanonicalized_coordrep,7332ec89592488a7f963a7b663e216d3460d1bd82f7e49c64a58cf221c0a2bc9,2,98,0.02,3,3,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,permutation,100,patched_coordrep,7ed9911e8f59eb11c25a0df6f75c7c80761ac82fb620a89c6c313da59e5528de,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,combined,100,raw_cartesian,76c90706900e5c8b38785b0f20926f088e0f7cf1e69f7e38e4b0ed091344f503,0,100,0.0,100,101,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,combined,100,ordered_distance_matrix,0730c05713d237d72345d3ecdf7efe11d4620f18d620dad5f7559275bea8ca38,1,99,0.01,71,71,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,combined,100,connectivity_only,eef34a2e09a5f119be6f3f14650d3b35276dd02d5057d0b404264cb18a1dadcd,100,0,1.0,1,1,True
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,combined,100,uncanonicalized_coordrep,7332ec89592488a7f963a7b663e216d3460d1bd82f7e49c64a58cf221c0a2bc9,3,97,0.03,3,3,False
full,214,FIFWIB,2,Zn,5,6332175db2978e4d44d5a475bead2a1479ace1b7977acb3da19abfd3f553b3c0,combined,100,patched_coordrep,7ed9911e8f59eb11c25a0df6f75c7c80761ac82fb620a89c6c313da59e5528de,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,rigid,100,raw_cartesian,deb3df138b7a507909fc1b14423b72f886c7632dd898f5a12995321058348184,0,100,0.0,100,101,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,rigid,100,ordered_distance_matrix,a8472ccbf8da91aac29cb79362f1bb644073c91b4425eb246c40f7a24ee18f8e,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,rigid,100,connectivity_only,3b62245e7ecf1851ae627b6f98c914c085db44b79623aee402534eb94e5b7b2e,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,rigid,100,uncanonicalized_coordrep,35ed518c21ac3b58698c9d8448d9b4ebe47911b412e149d61cc12733856debf3,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,rigid,100,patched_coordrep,3484c0200840862fd650e35a06cb2faa723288258302db84010fe69ebb26b565,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,permutation,100,raw_cartesian,deb3df138b7a507909fc1b14423b72f886c7632dd898f5a12995321058348184,0,100,0.0,92,93,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,permutation,100,ordered_distance_matrix,a8472ccbf8da91aac29cb79362f1bb644073c91b4425eb246c40f7a24ee18f8e,0,100,0.0,92,93,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,permutation,100,connectivity_only,3b62245e7ecf1851ae627b6f98c914c085db44b79623aee402534eb94e5b7b2e,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,permutation,100,uncanonicalized_coordrep,35ed518c21ac3b58698c9d8448d9b4ebe47911b412e149d61cc12733856debf3,0,100,0.0,9,10,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,permutation,100,patched_coordrep,3484c0200840862fd650e35a06cb2faa723288258302db84010fe69ebb26b565,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,combined,100,raw_cartesian,deb3df138b7a507909fc1b14423b72f886c7632dd898f5a12995321058348184,0,100,0.0,100,101,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,combined,100,ordered_distance_matrix,a8472ccbf8da91aac29cb79362f1bb644073c91b4425eb246c40f7a24ee18f8e,1,99,0.01,90,90,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,combined,100,connectivity_only,3b62245e7ecf1851ae627b6f98c914c085db44b79623aee402534eb94e5b7b2e,100,0,1.0,1,1,True
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,combined,100,uncanonicalized_coordrep,35ed518c21ac3b58698c9d8448d9b4ebe47911b412e149d61cc12733856debf3,1,99,0.01,10,10,False
full,215,TAWFED,3,Fe,6,e4b7d4376566bf01178ee74cfcf97696d3afa5fbb045debae00290b9e0c78beb,combined,100,patched_coordrep,3484c0200840862fd650e35a06cb2faa723288258302db84010fe69ebb26b565,100,0,1.0,1,1,True
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,rigid,100,raw_cartesian,acf8f92f35dbcc5eceba85e8489f8e41a5cfc4114d60be2f7a81eec8281e7902,0,100,0.0,100,101,False
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,rigid,100,ordered_distance_matrix,05fb32bfa790602fcb629c5e731f4fbe0dcff108bd0b7b42eb09350b46083686,100,0,1.0,1,1,True
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,rigid,100,connectivity_only,94fefeb7f77e8dfecaa7ba0022d2fff07772e6f821d01f7cd6db42c8e4962885,100,0,1.0,1,1,True
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,rigid,100,uncanonicalized_coordrep,ad3a5c6cfcfc4460023dac513a0a88c8133ad5d5fbd83164a71b5af56fffba1f,100,0,1.0,1,1,True
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,rigid,100,patched_coordrep,237804b5fa2ead10b1b9e70c6c17f1826b649814ed55ab62bcefca99d7bb282a,100,0,1.0,1,1,True
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,permutation,100,raw_cartesian,acf8f92f35dbcc5eceba85e8489f8e41a5cfc4114d60be2f7a81eec8281e7902,0,100,0.0,91,92,False
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,permutation,100,ordered_distance_matrix,05fb32bfa790602fcb629c5e731f4fbe0dcff108bd0b7b42eb09350b46083686,0,100,0.0,91,92,False
full,216,KIGCIQ,4,Pt,6,e4a007d57abebb0ac7bd1c053507dbc4fe7e2c9b32aa205add5fe006db3ca09f,permutation,100,connectivity_only,94fefeb7f77e8dfecaa7ba0022d2fff07772e6f821d01f7cd6db42c8e4962885,100,0,1.0,1,1,True
